Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
767,Dre Kirkpatrick,CIN,CB,16,0,0,0,0,0,0,0,0,0,3,0,0,2.2,35,2014
767,Danieal Manning,HOU,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,2.2,35,2014
769,Jaron Brown,ARI,WR,15,0,0,0,0,0,22,229,2,0,0,0,0,2.3,34.9,2014
770,Clay Harbor,JAX,TE,13,0,0,0,0,0,26,288,1,0,0,0,0,2.7,34.8,2014
770,Travaris Cadet,NO,RB,15,0,0,0,32,0,38,296,1,0,0,0,0,2.3,34.8,2014
772,Nick Hayden,DAL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,2.2,34.5,2014
772,Gavin Escobar,DAL,TE,16,0,0,0,0,0,9,105,4,0,0,0,0,2.2,34.5,2014
772,Richard Rodgers,GB,TE,16,0,0,0,0,0,20,225,2,0,0,0,0,2.2,34.5,2014
772,Kendall Reyes,LAC,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,2.2,34.5,2014
776,Paul Soliai,ATL,DT,15,0,0,0,0,0,0,0,0,1,0,0,0,2.3,34.2,2014
776,Akeem Dent,HOU,OLB,15,0,0,0,0,0,0,0,0,1,0,0,0,2.3,34.2,2014
778,Vontaze Burfict,CIN,ILB,5,0,0,0,0,0,0,0,0,0,0,1,1,6.8,34,2014
779,CJ Wilson,LV,NT,16,0,0,0,0,0,0,0,0,2,0,0,1,2.1,33.9,2014
779,Cornellius Carradine,SF,DE,9,0,0,0,0,0,0,0,0,3,0,0,0,3.8,33.9,2014
781,Levine Toilolo,ATL,TE,16,0,0,0,0,0,31,238,2,0,0,0,0,2.1,33.8,2014
781,Lance Moore,PIT,WR,14,0,0,0,0,0,14,198,2,0,0,0,0,2.4,33.8,2014
783,A.J. Klein,CAR,ILB,14,0,0,0,0,0,0,0,0,0,0,1,0,2.4,33.5,2014
783,Dwight Freeney,LAC,DE,16,0,0,0,0,0,0,0,0,3.5,0,0,1,2.1,33.5,2014
785,Leger Douzable,NYJ,DE,16,0,0,0,0,0,0,0,0,2.5,0,0,0,2.1,33.4,2014
786,Kony Ealy,CAR,DE,15,0,0,0,0,0,0,0,0,4,0,1,0,2.2,33.3,2014
786,Jeremy Ross,DET,WR,16,0,0,0,-1,0,24,314,1,0,0,0,0,2.1,33.3,2014
788,Paul Richardson,SEA,WR,15,0,0,0,0,0,29,271,1,0,0,0,0,2.2,33.1,2014
789,Ryan Shazier,PIT,ILB,9,0,0,0,0,0,0,0,0,0,0,0,0,3.7,33,2014
790,Andre Branch,JAX,DE,9,0,0,0,0,0,0,0,0,2,0,1,1,3.7,32.9,2014
791,Tyson Alualu,JAX,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2,32.8,2014
792,Colin Jones,CAR,FS,16,0,0,0,0,0,0,0,0,1,0,1,0,2,32.6,2014
792,Marcedes Lewis,JAX,TE,8,0,0,0,0,0,18,206,2,0,0,0,0,4.1,32.6,2014
792,De'Anthony Thomas,KC,WR,12,0,0,0,110,1,23,156,0,0,0,0,0,2.7,32.6,2014
792,John Jenkins,NO,DT,12,0,0,0,0,0,0,0,0,1,0,0,0,2.7,32.6,2014
796,Fozzy Whittaker,CAR,RB,10,0,0,0,145,1,5,60,1,0,0,0,0,3.2,32.5,2014
796,Arthur Jones,IND,DE,9,0,0,0,0,0,0,0,0,1.5,0,1,0,3.6,32.5,2014
796,Brandon Browner,NE,SS,10,0,0,0,0,0,0,0,0,0,1,0,0,3.2,32.5,2014
799,Dane Fletcher,TB,ILB,16,0,0,0,0,0,0,0,0,0.5,0,1,0,2,32.3,2014
800,Austin Seferian-Jenkins,TB,TE,9,0,0,0,0,0,21,221,2,0,0,0,0,3.6,32.1,2014
801,Jamar Taylor,MIA,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,2.7,32,2014
801,Zack Bowman,NYG,CB,16,0,0,0,0,0,0,0,0,0,2,0,1,2,32,2014
801,Nolan Carroll,PHI,CB,16,0,0,0,0,0,0,0,0,0,0,0,1,2,32,2014
804,Tyvon Branch,LV,SS,3,0,0,0,0,0,0,0,0,1,0,0,0,10.6,31.9,2014
805,Chase Ford,MIN,TE,11,0,0,0,0,0,23,258,1,0,0,0,0,2.9,31.8,2014
806,Ricardo Lockette,SEA,WR,16,0,0,0,2,0,11,195,2,0,0,1,0,2,31.7,2014
807,Lance Dunbar,DAL,RB,16,0,0,0,99,0,18,217,0,0,0,0,0,2,31.6,2014
807,Leon Washington,TEN,RB,16,0,0,0,57,0,22,159,2,0,0,0,0,2,31.6,2014
807,Brian Orakpo,WAS,OLB,7,0,0,0,0,0,0,0,0,1,0,0,0,4.5,31.6,2014
810,Cassius Vaughn,DET,CB,13,0,0,0,0,0,0,0,0,0,2,0,1,2.4,31.5,2014
811,Derek Hagan,TEN,WR,16,0,0,0,0,0,19,254,1,0,0,0,0,2,31.4,2014
812,Chris Canty,BAL,DE,11,0,0,0,0,0,0,0,0,0.5,0,1,0,2.8,31.3,2014
812,Sean Lissemore,LAC,NT,15,0,0,0,0,0,0,0,0,1,0,0,1,2.1,31.3,2014
814,Robert Geathers,CIN,DE,16,0,0,0,0,0,0,0,0,1,1,0,0,2,31.2,2014
814,Shaun Phillips,IND,OLB,16,0,0,0,0,0,0,0,0,2,0,0,0,2,31.2,2014
816,Tre Boston,CAR,FS,11,0,0,0,0,0,0,0,0,0,1,0,0,2.8,31,2014
816,Jonathan Casillas,NE,OLB,13,0,0,0,0,0,0,0,0,0,0,1,0,2.4,31,2014
818,Eric Ebron,DET,TE,13,0,0,0,0,0,25,248,1,0,0,0,0,2.4,30.8,2014
818,Bernard Pollard,TEN,SS,5,0,0,0,0,0,0,0,0,1,0,0,0,6.2,30.8,2014
820,Will Blackmon,JAX,FS,8,0,0,0,0,0,0,0,0,1,0,1,0,3.8,30.5,2014
820,Cooper Helfet,SEA,TE,10,0,0,0,0,0,12,185,2,0,0,1,0,3,30.5,2014
822,Josh Gordon,CLE,WR,5,0,0,0,0,0,24,303,0,0,0,0,0,6.1,30.3,2014
823,Jim Dray,CLE,TE,16,0,0,0,0,0,17,242,1,0,0,0,0,1.9,30.2,2014
824,Chad Henne,JAX,QB,3,492,3,1,25,0,0,0,0,0,0,0,0,10.1,30.18,2014
825,Usama Young,LV,FS,6,0,0,0,0,0,0,0,0,1,0,0,0,5,30.1,2014
826,Jamari Lattimore,GB,OLB,11,0,0,0,0,0,0,0,0,0,1,0,0,2.7,30,2014
826,Jamell Fleming,KC,FS,7,0,0,0,0,0,0,0,0,0,0,0,0,4.3,30,2014
828,Evander Hood,JAX,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,1.9,29.9,2014
829,Kyle Wilber,DAL,OLB,16,0,0,0,0,0,0,0,0,1.5,0,0,1,1.9,29.8,2014
829,David Bruton,DEN,SS,14,0,0,0,13,0,0,0,0,0,0,2,0,2.1,29.8,2014
829,Kerry Wynn,NYG,DE,5,0,0,0,0,0,0,0,0,1.5,1,0,1,6,29.8,2014
829,Bruce Miller,SF,FB,16,0,0,0,9,0,18,189,2,0,0,0,0,1.9,29.8,2014
833,Stephen Tulloch,DET,ILB,3,0,0,0,0,0,0,0,0,2,0,0,0,9.9,29.7,2014
834,Ahtyba Rubin,CLE,DT,13,0,0,0,0,0,0,0,0,1,0,0,0,2.3,29.6,2014
835,Jarius Wynn,BUF,DE,11,0,0,0,0,0,0,0,0,2,0,0,1,2.7,29.5,2014
835,EJ Biggers,WAS,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,2,29.5,2014
837,Tyrunn Walker,NO,DT,16,0,0,0,0,0,0,0,0,2.5,0,1,0,1.8,29.3,2014
837,Bilal Powell,NYJ,RB,15,0,0,0,141,1,11,92,0,0,0,1,0,2,29.3,2014
839,Aldon Smith,SF,DE,7,0,0,0,0,0,0,0,0,2,0,0,0,4.2,29.1,2014
840,Ishmaa'ily Kitchen,CLE,NT,12,0,0,0,0,0,0,0,0,0,0,0,0,2.4,29,2014
841,Rhett Ellison,MIN,TE,16,0,0,0,0,0,19,208,1,0,0,0,0,1.8,28.8,2014
841,Da'Quan Bowers,TB,DE,11,0,0,0,0,0,0,0,0,1.5,0,0,1,2.6,28.8,2014
843,Asa Jackson,BAL,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,4.1,28.5,2014
843,Jeromy Miles,BAL,SS,16,0,0,0,0,0,0,0,0,0,1,1,1,1.8,28.5,2014
843,Jumal Rolle,HOU,CB,10,0,0,0,0,0,0,0,0,0,3,0,0,2.8,28.5,2014
843,Josh Gordy,IND,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,1.8,28.5,2014
843,Will Allen,PIT,SS,16,0,0,0,0,0,0,0,0,0,0,1,0,1.8,28.5,2014
848,Ian Williams,SF,NT,9,0,0,0,0,0,0,0,0,1,0,0,0,3.2,28.4,2014
849,Ego Ferguson,CHI,NT,16,0,0,0,0,0,0,0,0,2,0,0,0,1.8,28.3,2014
850,Bryce Brown,BUF,RB,7,0,0,0,126,0,16,176,0,0,0,0,0,4,28.2,2014
850,Markus Kuhn,NYG,DT,14,0,0,0,0,0,0,0,0,1,0,0,1,2,28.2,2014
852,Zach Kerr,IND,DT,12,0,0,0,0,0,0,0,0,3,0,1,0,2.3,28.1,2014
853,Jarvis Jenkins,WAS,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,1.8,28,2014
854,Darryl Tapp,DET,DE,16,0,0,0,0,0,0,0,0,0.5,0,0,1,1.7,27.9,2014
855,Terrell McClain,DAL,DT,13,0,0,0,0,0,0,0,0,1,0,1,0,2.1,27.8,2014
856,Josh Bynes,DET,ILB,13,0,0,0,0,0,0,0,0,0,1,0,1,2.1,27.5,2014
856,Phillip Adams,NYJ,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,2.3,27.5,2014
856,Pat Sims,LV,NT,16,0,0,0,0,0,0,0,0,0,0,1,0,1.7,27.5,2014
856,Brett Keisel,PIT,DE,12,0,0,0,0,0,0,0,0,1,1,0,0,2.3,27.5,2014
856,Vince Williams,PIT,ILB,16,0,0,0,0,0,0,0,0,0,0,0,1,1.7,27.5,2014
856,Tony McDaniel,SEA,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.7,27.5,2014
862,Montee Ball,DEN,RB,5,0,0,0,172,1,9,62,0,0,0,0,0,5.5,27.4,2014
862,Vance Walker,KC,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,1.7,27.4,2014
862,Brandon Mebane,SEA,DT,9,0,0,0,0,0,0,0,0,2,0,0,0,3,27.4,2014
865,Isa Abdul-Quddus,DET,FS,16,0,0,0,0,0,1,3,0,0,0,0,0,1.7,27.3,2014
866,Dezmen Southward,ATL,FS,16,0,0,0,0,0,0,0,0,1,1,0,0,1.7,27.1,2014
867,Colin Cole,CAR,DT,16,0,0,0,0,0,0,0,0,0,0,0,1,1.7,27,2014
867,Alan Ball,JAX,CB,7,0,0,0,0,0,0,0,0,0,1,0,0,3.9,27,2014
867,Bruce Ellington,SF,WR,13,0,0,0,28,1,6,62,2,0,0,0,0,2.1,27,2014
867,Kendall Langford,LAR,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,1.7,27,2014
867,Isaiah Frey,TB,FS,11,0,0,0,0,0,0,0,0,0,0,2,1,2.5,27,2014
872,DeAngelo Tyson,BAL,DT,11,0,0,0,0,0,0,0,0,1,0,0,2,2.4,26.9,2014
872,Tim Jamison,HOU,DE,13,0,0,0,0,0,0,0,0,1.5,0,0,1,2.1,26.9,2014
874,Andre Fluellen,DET,DT,8,0,0,0,0,0,0,0,0,2,0,0,1,3.4,26.8,2014
874,Cullen Jenkins,NYG,DE,12,0,0,0,0,0,0,0,0,1,0,0,1,2.2,26.8,2014
876,Kenbrell Thompkins,LV,WR,14,0,0,0,5,0,21,262,0,0,0,0,0,1.9,26.7,2014
877,Danny Gorrer,BAL,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,2.6,26.5,2014
877,Jairus Byrd,NO,FS,4,0,0,0,0,0,0,0,0,0,0,1,0,6.6,26.5,2014
879,Al Woods,TEN,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,1.6,26.2,2014
880,Frank Kearse,WAS,DE,15,0,0,0,0,0,0,0,0,3,0,0,0,1.7,26.1,2014
881,Ron Brooks,BUF,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.9,26,2014
881,Sylvester Williams,DEN,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.6,26,2014
881,Albert Wilson,KC,WR,12,0,0,0,0,0,16,260,0,0,0,1,0,2.2,26,2014
881,Danny Amendola,NE,WR,16,0,0,0,0,0,27,200,1,0,0,0,0,1.6,26,2014
885,Red Bryant,JAX,DE,16,0,0,0,0,0,0,0,0,0.5,0,1,0,1.6,25.9,2014
885,Nick Toon,NO,WR,8,0,0,0,4,0,17,215,1,0,0,0,0,3.2,25.9,2014
887,Rishard Matthews,MIA,WR,14,0,0,0,3,0,12,135,2,0,0,0,0,1.8,25.8,2014
888,Kerwynn Williams,ARI,RB,4,0,0,0,246,0,2,11,0,0,0,0,0,6.4,25.7,2014
888,Garrett Graham,HOU,TE,11,0,0,0,0,0,18,197,1,0,0,0,0,2.3,25.7,2014
888,Marqueston Huff,TEN,FS,14,0,0,0,0,0,0,0,0,1,1,0,0,1.8,25.7,2014
891,Lamarr Houston,CHI,OLB,8,0,0,0,0,0,0,0,0,1,0,0,1,3.2,25.6,2014
891,Benjamin Watson,NO,TE,16,0,0,0,0,0,20,136,2,0,0,0,0,1.6,25.6,2014
893,Marlon Brown,BAL,WR,14,0,0,0,0,0,24,255,0,0,0,0,0,1.8,25.5,2014
893,Kyle Wilson,NYJ,CB,16,0,0,0,0,0,0,0,0,1,0,0,0,1.6,25.5,2014
893,Jason Verrett,LAC,CB,6,0,0,0,0,0,0,0,0,0,1,0,0,4.2,25.5,2014
893,Phillip Thomas,WAS,SS,8,0,0,0,0,0,0,0,0,0,0,0,1,3.2,25.5,2014
897,David Bass,CHI,OLB,8,0,0,0,0,0,0,0,0,3,0,1,0,3.2,25.4,2014
897,Brandon Tate,CIN,WR,16,0,0,0,21,0,17,193,1,0,0,0,0,1.6,25.4,2014
899,Jarvis Jones,PIT,OLB,7,0,0,0,0,0,0,0,0,2,0,1,0,3.6,25.3,2014
900,Brandon Bair,PHI,DE,16,0,0,0,0,0,0,0,0,1.5,0,0,0,1.6,25.1,2014
901,William Moore,ATL,SS,7,0,0,0,0,0,0,0,0,0,0,2,0,3.6,25,2014
902,Greg Salas,NYJ,WR,10,0,0,0,20,1,8,167,0,0,0,0,0,2.5,24.7,2014
903,Josh Chapman,IND,NT,16,0,0,0,0,0,0,0,0,0,0,1,0,1.5,24.5,2014
904,Kasim Edebali,NO,DE,16,0,0,0,0,0,0,0,0,2,0,1,0,1.5,24.4,2014
905,DeAngelo Williams,CAR,RB,6,0,0,0,219,0,5,44,0,0,0,0,0,4,24.3,2014
906,Nick Fairley,DET,DT,8,0,0,0,0,0,0,0,0,1,0,1,0,3,24.2,2014
906,Corey Fuller,DET,WR,16,0,0,0,0,0,14,202,1,0,0,0,0,1.5,24.2,2014
906,Steve McLendon,PIT,NT,12,0,0,0,0,0,0,0,0,1,0,0,0,2,24.2,2014
906,Silas Redd,WAS,RB,15,0,0,0,75,1,8,107,0,0,0,0,0,1.6,24.2,2014
910,Phillip Gaines,KC,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,1.8,24,2014
910,Emmanuel Acho,PHI,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.7,24,2014
912,Jonathan Grimes,HOU,RB,16,0,0,0,153,0,6,86,0,0,0,0,0,1.5,23.9,2014
912,Josh McNary,IND,OLB,15,0,0,0,0,0,0,0,0,0.5,0,0,0,1.6,23.9,2014
914,Jack Doyle,IND,TE,16,0,0,0,0,0,18,118,2,0,0,0,0,1.5,23.8,2014
914,Andrew Sendejo,MIN,FS,16,0,0,0,48,0,0,0,0,0,0,1,0,1.5,23.8,2014
916,Scott Solomon,CLE,OLB,8,0,0,0,0,0,0,0,0,2,0,1,1,3,23.7,2014
917,Quinton Carter,DEN,FS,11,0,0,0,0,0,0,0,0,1,0,1,0,2.1,23.6,2014
918,Anthony Levine Sr.,BAL,DB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.5,23.5,2014
918,Terrence Brooks,BAL,DB,11,0,0,0,0,0,0,0,0,0,0,0,1,2.1,23.5,2014
918,Steven Johnson,DEN,ILB,14,0,0,0,0,0,0,0,0,0.5,0,0,1,1.7,23.5,2014
921,Stephon Tuitt,PIT,DE,16,0,0,0,0,0,0,0,0,1,0,1,0,1.5,23.4,2014
922,Corbin Bryant,BUF,NT,16,0,0,0,0,0,0,0,0,1.5,0,1,0,1.4,23.1,2014
923,Mike Patterson,NYG,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,23,2014
923,Darrell Stuckey,LAC,FS,16,0,0,0,0,0,0,0,0,0,0,0,2,1.4,23,2014
923,Tony Jerod-Eddie,SF,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,23,2014
926,Matt Cassel,MIN,QB,3,425,3,4,19,0,0,0,0,0,0,0,0,7.6,22.9,2014
926,Case Keenum,HOU,QB,2,435,2,2,35,0,0,0,0,0,0,0,0,11.4,22.9,2014
928,Ladarius Green,LAC,TE,14,0,0,0,0,0,19,226,0,0,0,0,0,1.6,22.6,2014
929,Tyson Jackson,ATL,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,22.5,2014
929,Will Sutton,CHI,DT,15,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22.5,2014
929,Sherrod Martin,JAX,SS,13,0,0,0,0,0,0,0,0,0,1,1,0,1.7,22.5,2014
932,Ryan Lindley,ARI,QB,3,562,2,4,0,0,0,0,0,0,0,0,0,7.5,22.48,2014
933,Chris Givens,LAR,WR,14,0,0,0,4,0,11,159,1,0,0,0,0,1.6,22.3,2014
934,Eric Weems,ATL,WR,15,0,0,0,0,0,10,102,2,0,0,1,2,1.5,22.2,2014
935,Chris Owusu,NYJ,WR,8,0,0,0,23,1,6,78,1,0,0,0,0,2.8,22.1,2014
936,Kelvin Sheppard,MIA,OLB,14,0,0,0,0,0,0,0,0,0,0,1,0,1.6,22,2014
937,Knowshon Moreno,MIA,RB,3,0,0,0,148,1,1,8,0,0,0,0,0,7.2,21.6,2014
938,Ka'Deem Carey,CHI,RB,14,0,0,0,158,0,5,57,0,0,0,0,0,1.5,21.5,2014
938,Justin Ellis,LV,DL,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,21.5,2014
940,Devin Taylor,DET,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,1.3,21.2,2014
941,Brenton Bersin,CAR,WR,15,0,0,0,0,0,13,151,1,0,0,0,0,1.4,21.1,2014
942,Larry Asante,LV,S,6,0,0,0,0,0,0,0,0,0,0,1,0,3.5,21,2014
943,Jacob Tamme,DEN,TE,15,0,0,0,0,0,14,109,2,0,0,0,0,1.4,20.9,2014
944,Ra'Shede Hageman,ATL,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.3,20.7,2014
945,Kayvon Webster,DEN,DB,12,0,0,0,0,0,0,0,0,0,0,0,0,1.7,20.5,2014
945,Andre Hal,HOU,FS,14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20.5,2014
945,Tavon Wilson,NE,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,20.5,2014
945,Cam Thomas,PIT,NT,16,0,0,0,0,0,0,0,0,0.5,0,0,0,1.3,20.5,2014
945,Trenton Robinson,WAS,FS,15,0,0,0,0,0,0,0,0,0,1,0,1,1.4,20.5,2014
950,Brandon Thompson,CIN,DT,11,0,0,0,0,0,0,0,0,1,0,0,0,1.9,20.4,2014
950,Chris Smith,JAX,DL,7,0,0,0,0,0,0,0,0,3,0,1,0,2.9,20.4,2014
952,Kyle Juszczyk,BAL,FB,16,0,0,0,0,0,19,182,1,0,0,0,0,1.3,20.2,2014
952,Mike Williams,BUF,WR,8,0,0,0,0,0,8,142,1,0,0,0,0,2.5,20.2,2014
952,Storm Johnson,JAX,RB,6,0,0,0,86,2,1,-4,0,0,0,0,0,3.4,20.2,2014
952,Peyton Hillis,NYG,RB,9,0,0,0,115,0,10,87,0,0,0,0,0,2.2,20.2,2014
956,Brandon Weeden,DAL,QB,5,303,3,2,-1,0,0,0,0,0,0,0,0,4,20.02,2014
957,Ted Ginn Jr.,ARI,WR,16,10,0,0,6,0,14,190,0,0,0,0,0,1.2,20,2014
957,Marquess Wilson,CHI,WR,7,0,0,0,0,0,17,140,1,0,0,0,0,2.9,20,2014
957,Alfonzo Dennard,NE,CB,6,0,0,0,0,0,0,0,0,0,1,0,0,3.3,20,2014
957,Orie Lemon,TB,ILB,10,0,0,0,0,0,0,0,0,0,0,0,0,2,20,2014
957,Rashaan Melvin,BAL,CB,3,0,0,0,0,0,0,0,0,0,0,1,0,6.7,20,2014
957,DeAngelo Hall,WAS,FS,3,0,0,0,0,0,0,0,0,0,0,1,1,6.7,20,2014
963,Ryan Mallett,HOU,QB,3,400,2,2,-2,0,0,0,0,0,0,0,0,6.6,19.8,2014
964,Dion Jordan,MIA,DE,10,0,0,0,0,0,0,0,0,1,0,0,0,2,19.7,2014
964,Adam Thielen,MIN,WR,16,0,0,0,0,0,8,137,1,0,0,0,0,1.2,19.7,2014
966,Malliciah Goodman,ATL,DE,16,0,0,0,0,0,0,0,0,0,0,2,0,1.2,19.5,2014
966,Joe Mays,KC,ILB,8,0,0,0,0,0,0,0,0,0,0,0,1,2.4,19.5,2014
968,Tony Moeaki,SEA,TE,6,0,0,0,0,0,8,134,1,0,0,0,0,3.2,19.4,2014
969,Jeremiah Attaochu,LAC,OLB,11,0,0,0,0,0,0,0,0,2,0,1,0,1.8,19.3,2014
970,John Simon,HOU,DE,11,0,0,0,0,0,0,0,0,1.5,0,0,0,1.7,19,2014
970,Winston Guy,JAX,SS,4,0,0,0,0,0,0,0,0,1,0,0,0,4.8,19,2014
970,Marcus Cooper,KC,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,1.5,19,2014
970,Shamar Stephen,MIN,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,19,2014
970,Brandon Myers,TB,TE,14,0,0,0,0,0,22,190,0,0,0,0,0,1.4,19,2014
975,Dominique Easley,NE,DT,11,0,0,0,0,0,0,0,0,1,1,0,0,1.7,18.9,2014
976,Corey Wootton,MIN,DE,15,0,0,0,0,0,0,0,0,1,0,0,0,1.3,18.8,2014
977,Joe McKnight,KC,RB,2,0,0,0,3,0,6,64,2,0,0,0,0,9.4,18.7,2014
977,Christine Michael,SEA,RB,10,0,0,0,175,0,1,12,0,0,0,0,0,1.9,18.7,2014
979,Dominique Franks,BAL,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,4.6,18.5,2014
979,Ryan Pickett,HOU,NT,13,0,0,0,0,0,0,0,0,0,0,0,0,1.4,18.5,2014
979,Jimmie Ward,SF,S,8,0,0,0,0,0,0,0,0,0,0,0,0,2.3,18.5,2014
979,Zaviar Gooden,TEN,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.2,18.5,2014
983,Larry English,TB,DE,12,0,0,0,0,0,0,0,0,1,0,1,0,1.5,18.4,2014
984,Crockett Gillmore,BAL,TE,15,0,0,0,0,0,10,121,1,0,0,0,0,1.2,18.1,2014
985,Jack Crawford,DAL,DE,6,0,0,0,0,0,0,0,0,2,0,1,0,3,18,2014
985,Josh Boyd,GB,DE,15,0,0,0,0,0,0,0,0,0,0,0,0,1.2,18,2014
985,Richard Marshall,LAC,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,2.2,18,2014
985,Ray-Ray Armstrong,LV,OLB,15,0,0,0,0,0,0,0,0,0,0,1,0,1.2,18,2014
989,James Casey,PHI,TE,16,0,0,0,0,0,3,59,2,0,0,0,0,1.1,17.9,2014
990,Ashlee Palmer,DET,OLB,16,0,0,0,0,0,0,0,0,1.5,0,0,0,1.1,17.8,2014
990,Austin Pettis,LAR,WR,5,0,0,0,0,0,12,118,1,0,0,0,0,3.6,17.8,2014
992,Benson Mayowa,LV,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,1.1,17.7,2014
993,Matt Shaughnessy,ARI,DE,8,0,0,0,0,0,0,0,0,0,0,0,0,2.2,17.5,2014
993,Ed Dickson,CAR,TE,16,0,0,0,0,0,10,115,1,0,0,0,0,1.1,17.5,2014
993,Malcolm Butler,NE,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,1.8,17.5,2014
996,Craig Dahl,SF,SS,16,0,0,0,3,0,0,0,0,0,1,0,0,1.1,17.3,2014
997,Mike Tolbert,CAR,FB,8,0,0,0,78,0,12,93,0,0,0,0,0,2.1,17.1,2014
998,Jeremy Lane,SEA,CB,7,0,0,0,0,0,0,0,0,0,0,1,0,2.4,17,2014
999,Matt Hasselbeck,IND,QB,4,301,2,0,-11,0,0,0,0,0,0,0,0,4.2,16.94,2014
1000,John Kuhn,GB,FB,16,0,0,0,85,1,4,23,0,0,0,0,0,1,16.8,2014
1001,Maurice Jones-Drew,LV,RB,12,0,0,0,96,0,11,71,0,0,0,0,0,1.4,16.7,2014
1002,Don Carey,DET,CB,13,0,0,0,0,0,0,0,0,0,0,0,1,1.3,16.5,2014
1002,Audie Cole,MIN,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,2014
1002,Duron Harmon,NE,S,16,0,0,0,0,0,0,0,0,0,1,0,1,1,16.5,2014
1002,Tenny Palepoi,LAC,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,2014
1002,Nick Moody,SF,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,2014
1007,Michael Campanaro,BAL,WR,4,0,0,0,0,0,7,102,1,0,0,0,0,4,16.2,2014
1007,Danny McCray,CHI,SS,15,0,0,0,2,0,0,0,0,0,0,0,1,1.1,16.2,2014
1009,Josh Morgan,CHI,WR,14,0,0,0,30,0,10,70,1,0,0,0,0,1.1,16,2014
1009,LaRoy Reynolds,JAX,OLB,16,0,0,0,0,0,0,0,0,0,0,0,1,1,16,2014
1009,Terrence Frederick,NO,CB,3,0,0,0,0,0,0,0,0,0,0,0,0,5.3,16,2014
1009,Todd Davis,DEN,ILB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.8,16,2014
1009,Keith McGill,LV,FS,12,0,0,0,0,0,0,0,0,0,0,0,1,1.3,16,2014
1009,Chris Davis,LAC,CB,12,0,0,0,0,0,0,0,0,0,0,1,0,1.3,16,2014
1009,Tharold Simon,SEA,CB,10,0,0,0,0,0,0,0,0,0,1,0,0,1.6,16,2014
1016,Joseph Morgan,NO,WR,5,0,0,0,67,0,4,92,0,0,0,0,0,3.2,15.9,2014
1017,Jimmy Clausen,CHI,QB,4,223,2,1,9,0,0,0,0,0,0,0,0,4,15.82,2014
1018,Dontrelle Inman,LAC,WR,7,0,0,0,0,0,12,158,0,0,0,0,0,2.3,15.8,2014
1019,Brandon Bolden,NE,RB,16,0,0,0,89,1,2,8,0,0,0,1,0,1,15.7,2014
1020,Gary Barnidge,CLE,TE,13,0,0,0,0,0,13,156,0,0,0,0,0,1.2,15.6,2014
1020,Donnie Avery,KC,WR,6,0,0,0,0,0,15,176,0,0,0,0,0,2.6,15.6,2014
1022,Darryl Sharpton,CHI,ILB,5,0,0,0,0,0,0,0,0,0,0,0,0,3.1,15.5,2014
