Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
766,Darryl Sharpton,HOU,ILB,7,0,0,0,0,0,0,0,0,0,1,0,1,4.7,33,2012
766,Nate Kaeding,MIA,K,5,0,0,0,0,0,0,0,0,0,0,0,0,6.6,33,2012
766,Earl Mitchell,HOU,DT,16,0,0,0,0,0,0,0,0,0,0,1,0,2.1,33,2012
771,Kellen Davis,CHI,TE,16,0,0,0,0,0,19,229,2,0,0,0,0,2.1,32.9,2012
772,Kirk Cousins,WAS,QB,3,466,4,3,22,0,0,0,0,0,0,0,0,10.9,32.84,2012
773,Martez Wilson,NO,OLB,16,0,0,0,0,0,0,0,0,3,0,1,1,2,32.8,2012
774,David Thomas,NO,TE,15,0,0,0,0,0,11,86,4,0,0,0,0,2.2,32.6,2012
774,Fred Davis,WAS,TE,7,0,0,0,1,0,24,325,0,0,0,0,0,4.7,32.6,2012
776,Danny Trevathan,DEN,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,2,32.5,2012
777,Damian Williams,TEN,WR,13,0,0,0,0,0,30,324,0,0,0,0,0,2.5,32.4,2012
778,Robert Meachem,LAC,WR,15,0,0,0,-6,0,14,207,2,0,0,0,0,2.1,32.1,2012
779,Lance Ball,DEN,RB,15,0,0,0,158,1,7,61,1,0,0,0,1,2.1,31.9,2012
780,John Skelton,ARI,QB,7,1132,2,9,5,0,0,0,0,0,0,0,0,4.5,31.78,2012
781,Armon Binns,MIA,WR,11,0,0,0,0,0,24,277,1,0,0,0,0,2.9,31.7,2012
781,Evan Royster,WAS,RB,16,0,0,0,88,2,15,109,0,0,0,0,0,2,31.7,2012
783,Eddie Royal,LAC,WR,10,0,0,0,22,0,23,234,1,0,0,0,0,3.2,31.6,2012
784,Pat Angerer,IND,ILB,11,0,0,0,0,0,0,0,0,0,0,1,0,2.9,31.5,2012
784,Delone Carter,IND,RB,10,0,0,0,122,3,1,13,0,0,0,0,0,3.2,31.5,2012
786,Brice McCain,HOU,CB,12,0,0,0,0,0,0,0,0,0.5,1,0,0,2.6,31.4,2012
787,Jerel Worthy,GB,DT,14,0,0,0,0,0,0,0,0,2.5,0,1,0,2.2,31.3,2012
787,Josh Brent,DAL,DT,12,0,0,0,0,0,0,0,0,1.5,0,1,0,2.6,31.3,2012
789,Santonio Holmes,NYJ,WR,4,0,0,0,0,0,20,272,1,0,0,0,0,7.8,31.2,2012
790,Jerron McMillian,GB,FS,16,0,0,0,0,0,0,0,0,0,1,0,1,1.9,31,2012
790,Kyle Bosworth,JAX,ILB,16,0,0,0,0,0,0,0,0,0,1,0,0,1.9,31,2012
792,Robert Ayers Jr,DEN,DE,15,0,0,0,0,0,0,0,0,2,0,0,0,2.1,30.8,2012
792,Devin Hester,CHI,WR,15,0,0,0,6,0,23,242,1,0,0,0,0,2.1,30.8,2012
792,Marvin Jones Jr.,CIN,WR,11,0,0,0,47,0,18,201,1,0,0,0,0,2.8,30.8,2012
792,Sean Lissemore,DAL,NT,10,0,0,0,0,0,0,0,0,1,0,0,0,3.1,30.8,2012
796,Jason Snelling,ATL,RB,16,0,0,0,63,0,31,203,1,0,0,0,0,1.9,30.6,2012
797,Davon House,GB,CB,9,0,0,0,0,0,0,0,0,1,0,0,0,3.4,30.3,2012
798,Dwayne Harris,DAL,WR,16,0,0,0,0,0,17,222,1,0,0,0,0,1.9,30.2,2012
799,Isaac Sopoaga,SF,NT,15,0,0,0,0,0,0,0,0,1,0,0,0,2,30.1,2012
800,Tashaun Gipson Sr.,CLE,S,10,0,0,0,0,0,0,0,0,0,1,0,0,3,30,2012
800,Drayton Florence,DET,CB,8,0,0,0,0,0,0,0,0,0,1,0,0,3.8,30,2012
800,Jonathan Casillas,NO,OLB,14,0,0,0,0,0,0,0,0,0,0,0,2,2.1,30,2012
800,Jason Jones,SEA,DE,12,0,0,0,0,0,0,0,0,3,0,0,1,2.5,30,2012
804,Sione Pouha,NYJ,NT,12,0,0,0,0,0,0,0,0,1,0,0,0,2.5,29.7,2012
805,Ronald Bartell,DET,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,4.2,29.5,2012
805,Cedric Thornton,PHI,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.8,29.5,2012
805,Michael Robinson,SEA,RB,16,0,0,0,49,0,13,126,2,0,0,1,0,1.8,29.5,2012
808,DuJuan Harris,GB,RB,4,0,0,0,157,2,2,17,0,0,0,0,0,7.4,29.4,2012
809,Kyle Williams,SF,WR,11,0,0,0,21,0,14,212,1,0,0,0,0,2.7,29.3,2012
809,Brodrick Bunkley,NO,NT,15,0,0,0,0,0,0,0,0,2.5,0,0,0,2,29.3,2012
811,Will Allen,PIT,SS,16,0,0,0,0,0,0,0,0,0,0,1,0,1.8,29,2012
811,Demario Davis,NYJ,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,1.8,29,2012
813,Darrel Young,WAS,FB,16,0,0,0,60,0,8,109,2,0,0,0,0,1.8,28.9,2012
814,Rocky Bernard,NYG,DT,12,0,0,0,0,0,0,0,0,1,0,0,0,2.4,28.8,2012
815,Jordan Cameron,CLE,TE,14,0,0,0,0,0,20,226,1,0,0,0,0,2,28.6,2012
815,Ricky Jean-Francois,SF,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,1.8,28.6,2012
815,Clay Harbor,PHI,TE,14,0,0,0,0,0,25,186,2,0,0,0,0,2,28.6,2012
818,Ryan Mundy,PIT,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,1.8,28.5,2012
819,Jordan Shipley,JAX,WR,7,0,0,0,0,0,23,244,1,0,0,0,0,4.1,28.4,2012
819,Rashard Mendenhall,PIT,RB,6,0,0,0,182,0,9,62,1,0,0,0,0,4.7,28.4,2012
821,Mitch Unrein,DEN,DT,16,0,0,0,0,0,1,1,1,0,0,0,1,1.8,28.1,2012
821,Jacquian Williams,NYG,OLB,10,0,0,0,0,0,0,0,0,1,0,0,0,2.8,28.1,2012
823,Sterling Moore,DAL,CB,13,0,0,0,0,0,0,0,0,0,0,1,1,2.2,28,2012
823,Jon Beason,CAR,ILB,4,0,0,0,0,0,0,0,0,0,1,0,0,7,28,2012
825,Brian Quick,LAR,WR,15,0,0,0,0,0,11,156,2,0,0,0,0,1.8,27.6,2012
826,Josh Bynes,BAL,ILB,10,0,0,0,0,0,0,0,0,0,0,0,0,2.8,27.5,2012
827,Spencer Johnson,BUF,DT,14,0,0,0,0,0,0,0,0,2,0,1,0,2,27.3,2012
827,LeGarrette Blount,TB,RB,13,0,0,0,151,2,1,2,0,0,0,0,0,2.1,27.3,2012
829,Jorvorskie Lane,MIA,FB,16,0,0,0,13,2,11,79,1,0,0,0,0,1.7,27.2,2012
829,James Ihedigbo,BAL,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,1.7,27.2,2012
831,John Kuhn,GB,FB,14,0,0,0,63,1,15,148,0,0,0,0,0,1.9,27.1,2012
832,Brandon Deaderick,NE,DE,14,0,0,0,0,0,0,0,0,1,0,2,0,1.9,26.7,2012
833,Ryan Grant,GB,RB,5,0,0,0,132,2,1,34,0,0,0,0,0,5.3,26.6,2012
834,James-Michael Johnson,CLE,ILB,10,0,0,0,0,0,0,0,0,0,0,0,0,2.6,26.5,2012
835,Justin Francis,NE,DE,10,0,0,0,0,0,0,0,0,3,0,0,0,2.6,26.3,2012
836,Chris Rainey,PIT,RB,16,0,0,0,102,2,14,60,0,0,0,0,0,1.6,26.2,2012
836,Tashard Choice,BUF,RB,12,0,0,0,193,1,4,9,0,0,0,0,0,2.2,26.2,2012
836,Nick Perry,GB,OLB,6,0,0,0,0,0,0,0,0,2,0,0,0,4.4,26.2,2012
839,Jermelle Cudjo,LAR,DT,15,0,0,0,0,0,0,0,0,1,0,0,0,1.7,26.1,2012
840,Chris Kelsay,BUF,DE,9,0,0,0,0,0,0,0,0,2,0,0,0,2.9,26,2012
840,BJ Raji,GB,NT,14,0,0,0,0,0,0,0,0,0,0,0,0,1.9,26,2012
840,Eric Smith,NYJ,FS,12,0,0,0,0,0,0,0,0,0,1,0,1,2.2,26,2012
840,Malcolm Smith,SEA,OLB,16,0,0,0,0,0,0,0,0,0,0,0,1,1.6,26,2012
840,Richard Marshall,MIA,CB,4,0,0,0,0,0,0,0,0,0,1,0,0,6.5,26,2012
840,Kendrick Lewis,KC,SS,9,0,0,0,0,0,0,0,0,0,0,0,0,2.9,26,2012
840,Micheal Spurlock,LAC,WR,14,0,0,0,0,0,23,200,1,0,0,0,0,1.9,26,2012
847,Braylon Edwards,NYJ,WR,13,0,0,0,0,0,18,199,1,0,0,0,0,2,25.9,2012
847,Derek Hagan,LV,WR,14,0,0,0,0,0,20,259,0,0,0,0,0,1.8,25.9,2012
849,Shea McClellin,CHI,LB,14,0,0,0,0,0,0,0,0,2.5,0,0,0,1.8,25.6,2012
850,Dante Rosario,LAC,TE,13,0,0,0,0,0,10,95,3,0,0,0,1,2,25.5,2012
850,Coty Sensabaugh,TEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.6,25.5,2012
850,Terrelle Pryor,LV,WR,3,155,2,1,51,1,1,22,0,0,0,0,0,8.5,25.5,2012
853,Jerome Simpson,MIN,WR,12,0,0,0,0,0,26,274,0,0,0,0,0,2.1,25.4,2012
853,Kyle Love,NE,NT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,1.6,25.4,2012
853,Mohamed Massaquoi,CLE,WR,9,0,0,0,0,0,17,254,0,0,0,0,0,2.8,25.4,2012
856,Brandon Tate,CIN,WR,16,0,0,0,0,0,13,211,1,0,0,0,0,1.6,25.1,2012
857,Olindo Mare,CHI,K,3,0,0,0,0,0,0,0,0,0,0,0,0,8.3,25,2012
857,Clinton McDonald,SEA,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,1.8,25,2012
857,Jalil Brown,KC,CB,15,0,0,0,0,0,0,0,0,0,0,1,0,1.7,25,2012
857,Cameron Heyward,PIT,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,1.6,25,2012
857,Rashean Mathis,JAX,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,2.1,25,2012
862,Tysyn Hartman,KC,FS,11,0,0,0,0,0,0,0,0,0,0,0,0,2.2,24.5,2012
862,Antonio Johnson,IND,NT,14,0,0,0,0,0,0,0,0,0,0,0,0,1.8,24.5,2012
862,Orlando Scandrick,DAL,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,2.2,24.5,2012
862,Sherrod Martin,CAR,SS,12,0,0,0,0,0,0,0,0,0,0,1,0,2,24.5,2012
862,Jim Leonhard,DEN,FS,16,0,0,0,0,0,0,0,0,0,2,0,0,1.5,24.5,2012
862,Derek Landri,PHI,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,1.5,24.5,2012
862,Adam Hayward,TB,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.5,24.5,2012
862,Elbert Mack,NO,CB,7,0,0,0,0,0,0,0,0,0,1,0,0,3.5,24.5,2012
862,Karl Klug,TEN,DT,16,0,0,0,0,0,0,0,0,3.5,0,0,0,1.5,24.5,2012
871,Shawne Merriman,BUF,DE,10,0,0,0,0,0,0,0,0,1,0,0,0,2.4,24.1,2012
872,Akiem Hicks,NO,DL,14,0,0,0,0,0,0,0,0,0,0,1,0,1.7,24,2012
872,Kenny Phillips,NYG,FS,7,0,0,0,0,0,0,0,0,0,0,0,0,3.4,24,2012
874,Trevor Scott,NE,DE,14,0,0,0,0,0,0,0,0,3,0,1,0,1.7,23.7,2012
875,Vaughn Martin,LAC,DT,12,0,0,0,0,0,0,0,0,1,0,1,0,2,23.6,2012
875,Clyde Gates,NYJ,WR,11,0,0,0,12,0,16,224,0,0,0,0,0,2.1,23.6,2012
877,Brandon McDonald,TB,DB,11,0,0,0,0,0,0,0,0,0,1,0,0,2.1,23.5,2012
877,Vonta Leach,BAL,RB,16,0,0,0,32,1,21,143,0,0,0,0,0,1.5,23.5,2012
877,Richard Crawford,WAS,CB,10,0,0,0,0,0,0,0,0,0,1,0,1,2.4,23.5,2012
877,Casey Hampton,PIT,NT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.5,23.5,2012
877,Chris Owens,ATL,CB,13,0,0,0,0,0,0,0,0,0,0,1,0,1.8,23.5,2012
882,Laurent Robinson,JAX,WR,7,0,0,0,0,0,24,252,0,0,0,0,0,3.3,23.2,2012
883,Juron Criner,LV,WR,12,0,0,0,0,0,16,151,1,0,0,0,0,1.9,23.1,2012
884,Johnathan Haggerty,CLE,FS,12,0,0,0,0,0,0,0,0,0,0,0,0,1.9,23,2012
884,Red Bryant,SEA,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,23,2012
884,Spencer Paysinger,NYG,OLB,16,0,0,0,0,0,0,0,0,0,0,1,1,1.4,23,2012
884,Gary Gibson,TB,DT,16,0,0,0,0,0,0,0,0,0,0,0,1,1.4,23,2012
884,Jarvis Jenkins,WAS,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,23,2012
889,Damaris Johnson,PHI,WR,14,0,0,0,12,0,19,256,0,0,0,0,0,1.6,22.8,2012
890,LaVon Brazill,IND,WR,15,0,0,0,0,0,11,186,1,0,0,0,0,1.5,22.6,2012
890,Phil Taylor,CLE,NT,8,0,0,0,0,0,0,0,0,1,0,0,1,2.8,22.6,2012
892,Roy Miller,TB,NT,15,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22.5,2012
892,Luke Stocker,TB,TE,16,0,0,0,0,0,16,165,1,0,0,0,0,1.4,22.5,2012
892,Mike Thomas,DET,WR,16,0,0,0,57,0,18,108,1,0,0,0,0,1.4,22.5,2012
892,Darrelle Revis,NYJ,CB,2,0,0,0,0,0,0,0,0,0,1,1,1,11.2,22.5,2012
892,Ed Dickson,BAL,TE,13,0,0,0,0,0,21,225,0,0,0,0,0,1.7,22.5,2012
897,Marcus Spears,DAL,DE,15,0,0,0,0,0,0,0,0,1,0,0,0,1.5,22.2,2012
898,Tyrone Crawford,DAL,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,22,2012
898,Ramses Barden,NYG,WR,12,0,0,0,0,0,14,220,0,0,0,0,0,1.8,22,2012
900,Amobi Okoye,CHI,DT,9,0,0,0,0,0,0,0,0,1,0,1,0,2.4,21.8,2012
900,Jamie Harper,TEN,RB,10,0,0,0,30,3,1,8,0,0,0,0,0,2.2,21.8,2012
900,Jeron Johnson,SEA,SS,16,0,0,0,0,0,0,0,0,2,0,1,0,1.4,21.8,2012
900,Corey Williams,DET,DT,7,0,0,0,0,0,0,0,0,2,0,1,0,3.1,21.8,2012
900,Lawrence Guy Sr.,IND,DL,9,0,0,0,0,0,0,0,0,1,0,0,0,2.4,21.8,2012
905,Early Doucet,ARI,WR,12,0,0,0,9,0,28,207,0,0,0,0,0,1.8,21.6,2012
905,L.J. Fort,CLE,OLB,16,0,0,0,0,0,0,0,0,1,1,0,0,1.4,21.6,2012
907,Johnny Patrick,NO,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.4,21.5,2012
907,Jamell Fleming,ARI,FS,15,0,0,0,0,0,0,0,0,0,0,0,0,1.4,21.5,2012
907,Rafael Bush,NO,DB,16,0,0,0,0,0,0,0,0,0,1,1,2,1.3,21.5,2012
910,Darryl Tapp,PHI,DE,13,0,0,0,0,0,0,0,0,0.5,0,0,1,1.6,21.4,2012
911,Niles Paul,WAS,TE,16,0,0,0,-1,0,8,152,1,0,0,0,0,1.3,21.1,2012
911,Lestar Jean,HOU,WR,14,0,0,0,0,0,6,151,1,0,0,0,0,1.5,21.1,2012
913,Will Heller,DET,TE,16,0,0,0,0,0,17,150,1,0,0,0,0,1.3,21,2012
914,Christian Ballard,MIN,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.3,20.9,2012
915,Jacob Hester,DEN,RB,3,0,0,0,81,2,1,7,0,0,0,0,0,6.9,20.8,2012
916,Andre Branch,JAX,DE,13,0,0,0,0,0,0,0,0,1,0,1,1,1.6,20.7,2012
917,Jerricho Cotchery,PIT,WR,14,0,0,0,0,0,17,205,0,0,0,0,0,1.5,20.5,2012
917,Pat Sims,CIN,NT,8,0,0,0,0,0,0,0,0,0,1,0,0,2.6,20.5,2012
917,Joe Lefeged,IND,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,1.3,20.5,2012
917,Jared Crick,HOU,DE,15,0,0,0,0,0,0,0,0,0,0,0,0,1.4,20.5,2012
921,Will Johnson,PIT,FB,16,0,0,0,7,0,15,137,1,0,0,0,0,1.3,20.4,2012
922,Jalen Parmele,JAX,RB,11,0,0,0,143,0,7,60,0,0,0,0,0,1.8,20.3,2012
923,Andrew Gachkar,LAC,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,1.3,20.1,2012
924,Marquice Cole,NE,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,1.4,20,2012
924,Armando Allen,CHI,RB,15,0,0,0,124,1,2,16,0,0,0,0,0,1.3,20,2012
926,Anthony Dixon,SF,RB,16,0,0,0,78,2,0,0,0,0,0,1,0,1.2,19.8,2012
926,Keshawn Martin,HOU,WR,16,0,0,0,53,0,10,85,1,0,0,0,0,1.2,19.8,2012
928,Chris Ogbonnaya,CLE,RB,15,0,0,0,30,0,24,187,0,0,0,0,0,1.3,19.7,2012
928,Donald Driver,GB,WR,13,0,0,0,0,0,8,77,2,0,0,0,0,1.5,19.7,2012
930,James Sanders,ARI,DB,15,0,0,0,0,0,0,0,0,0,0,0,1,1.3,19.5,2012
930,Peria Jerry,ATL,DT,14,0,0,0,0,0,0,0,0,0,0,0,1,1.4,19.5,2012
930,Terrence Cody,BAL,NT,15,0,0,0,0,0,0,0,0,0,0,0,0,1.3,19.5,2012
930,George Selvie,JAX,DE,9,0,0,0,0,0,0,0,0,1,0,0,0,2.2,19.5,2012
934,Curtis Brinkley,LAC,RB,10,0,0,0,115,0,12,77,0,0,0,0,0,1.9,19.2,2012
935,Mark Anderson,BUF,OLB,5,0,0,0,0,0,0,0,0,1,0,0,0,3.8,19.1,2012
936,Jay Ratliff,DAL,NT,6,0,0,0,0,0,0,0,0,0,0,0,0,3.2,19,2012
936,Cam Thomas,LAC,NT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,19,2012
936,Phillip Adams,LV,CB,15,0,0,0,0,0,0,0,0,0,2,0,0,1.3,19,2012
936,Larry English,LAC,DE,14,0,0,0,0,0,0,0,0,1.5,0,0,1,1.4,19,2012
936,Chykie Brown,BAL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,19,2012
941,Josh Gordy,IND,CB,15,0,0,0,0,0,0,0,0,1,0,0,0,1.3,18.9,2012
941,Jordan Pugh,WAS,FS,13,0,0,0,0,0,0,0,0,1,0,0,0,1.5,18.9,2012
943,Scott Shanle,NO,LB,7,0,0,0,0,0,0,0,0,0.5,0,0,0,2.7,18.7,2012
944,Jamar Chaney,PHI,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.3,18.5,2012
944,Marlon Moore,MIA,WR,14,0,0,0,9,0,6,116,1,0,0,0,0,1.3,18.5,2012
944,Kris Durham,DET,WR,4,0,0,0,0,0,8,125,1,0,0,0,0,4.6,18.5,2012
944,Robert Johnson,TEN,FS,12,0,0,0,0,0,0,0,0,0,1,0,0,1.5,18.5,2012
948,Tyrod Taylor,BAL,QB,7,179,0,1,73,1,0,0,0,0,0,0,0,2.6,18.46,2012
949,Steve McLendon,PIT,NT,16,0,0,0,0,0,0,0,0,2,0,1,0,1.1,18.3,2012
949,Drake Nevis,IND,DT,9,0,0,0,0,0,0,0,0,1,0,0,0,2,18.3,2012
949,Tandon Doss,BAL,WR,14,0,0,0,0,0,7,123,1,0,0,0,0,1.3,18.3,2012
952,Devin Aromashodu,MIN,WR,15,0,0,0,0,0,11,182,0,0,0,0,0,1.2,18.2,2012
953,Aubrayo Franklin,LAC,NT,12,0,0,0,0,0,0,0,0,0,0,0,0,1.5,18,2012
953,Brandian Ross,LV,FS,14,0,0,0,0,0,0,0,0,0,0,0,0,1.3,18,2012
955,Byron Leftwich,PIT,QB,2,272,0,1,31,1,0,0,0,0,0,0,0,9,17.98,2012
956,Jarius Wynn,TEN,DE,7,0,0,0,0,0,0,0,0,2,0,0,0,2.6,17.9,2012
957,Greg Scruggs,SEA,TE,11,0,0,0,0,0,0,0,0,2,0,0,0,1.6,17.8,2012
958,Joe McKnight,NYJ,RB,15,0,0,0,179,0,1,18,0,0,0,0,0,1.2,17.7,2012
959,Ray Edwards,ATL,DE,9,0,0,0,0,0,0,0,0,0,0,0,2,1.9,17.5,2012
959,Bront Bird,LAC,ILB,5,0,0,0,0,0,0,0,0,0,1,0,0,3.5,17.5,2012
959,Alex Albright,DAL,OLB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.2,17.5,2012
959,Eric Frampton,DAL,SS,13,0,0,0,0,0,0,0,0,0,0,0,0,1.3,17.5,2012
959,Mark Herzlich,NYG,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.1,17.5,2012
964,Jason Campbell,CHI,QB,6,265,2,2,28,0,0,0,0,0,0,0,0,2.9,17.4,2012
965,Brian Leonard,CIN,RB,15,0,0,0,106,0,11,67,0,0,0,0,0,1.2,17.3,2012
965,Antonio Garay,LAC,NT,8,0,0,0,0,0,0,0,0,1,0,0,0,2.2,17.3,2012
967,Taylor Mays,CIN,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,1.1,17,2012
967,Brandon Siler,KC,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,1.1,17,2012
967,Zack Bowman,CHI,CB,11,0,0,0,0,0,0,0,0,0,0,0,2,1.5,17,2012
967,Corey Peters,ATL,DT,10,0,0,0,0,0,0,0,0,0,0,1,0,1.7,17,2012
967,Jed Collins,NO,FB,15,0,0,0,0,0,14,70,2,0,0,0,0,1.1,17,2012
967,William Middleton,JAX,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,1.7,17,2012
973,Ryan Williams,ARI,RB,5,0,0,0,164,0,7,44,0,0,0,0,0,3.4,16.8,2012
973,Barrett Ruud,HOU,LB,12,0,0,0,0,0,0,0,0,1,0,0,0,1.4,16.8,2012
975,John Wendling,DET,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,2012
975,Julian Stanford,JAX,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,1,16.5,2012
975,Ron Brooks,BUF,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.8,16.5,2012
975,Amari Spievey,DET,FS,5,0,0,0,0,0,0,0,0,0,0,0,0,3.3,16.5,2012
975,Arthur Moats,BUF,DE,14,0,0,0,0,0,0,0,0,0,0,0,0,1.2,16.5,2012
975,Kenyon Coleman,DAL,DE,7,0,0,0,0,0,0,0,0,0,0,1,0,2.4,16.5,2012
981,Mario Haggan,LAR,LB,11,0,0,0,0,0,0,0,0,1,0,1,0,1.5,16.4,2012
982,Jeremy Stewart,LV,RB,4,0,0,0,101,0,8,62,0,0,0,0,0,4.1,16.3,2012
983,Kedric Golston,WAS,NT,16,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2012
983,Shareece Wright,LAC,CB,10,0,0,0,0,0,0,0,0,0,0,1,0,1.6,16,2012
983,James Dockery,CAR,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,2.3,16,2012
983,Chris Hope,ATL,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,1,16,2012
983,Geno Hayes,CHI,OLB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.1,16,2012
983,Sammie Hill,DET,NT,15,0,0,0,0,0,0,0,0,0,0,0,0,1.1,16,2012
983,Mistral Raymond,MIN,SS,10,0,0,0,0,0,0,0,0,0,0,0,0,1.6,16,2012
990,Vincent Rey,CIN,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,1,15.8,2012
990,Bryan McCann,MIA,CB,8,0,0,0,0,0,0,0,0,1,0,0,0,2,15.8,2012
990,Tony McDaniel,MIA,DT,11,0,0,0,0,0,0,0,0,0.5,0,0,1,1.4,15.8,2012
993,Devon Still,CIN,DE,8,0,0,0,0,0,0,0,0,0.5,0,1,0,2,15.7,2012
994,Travis Daniels,KC,DB,15,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5,2012
994,Dominique Franks,ATL,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5,2012
994,Shaun Cody,HOU,NT,13,0,0,0,0,0,0,0,0,0,0,0,0,1.2,15.5,2012
994,Vonnie Holliday,ARI,DE,16,0,0,0,0,0,0,0,0,0,0,0,1,1,15.5,2012
994,Al Afalava,TEN,SS,12,0,0,0,0,0,0,0,0,0,1,0,0,1.3,15.5,2012
994,RJ Stanford,MIA,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5,2012
1000,Leon Washington,SEA,RB,16,0,0,0,83,1,4,31,0,0,0,0,0,1,15.4,2012
1000,LaMichael James,SF,RB,4,0,0,0,125,0,3,29,0,0,0,0,0,3.8,15.4,2012
1000,Joe Mays,DEN,ILB,6,0,0,0,0,0,0,0,0,0.5,0,0,0,2.6,15.4,2012
1003,Frank Kearse,CAR,DE,8,0,0,0,0,0,0,0,0,1,0,0,0,1.9,15.3,2012
1003,Ron Edwards,CAR,DT,11,0,0,0,0,0,0,0,0,1,0,0,0,1.4,15.3,2012
1003,Dion Lewis,PHI,RB,9,0,0,0,69,1,2,24,0,0,0,0,0,1.7,15.3,2012
1006,Rishard Matthews,MIA,WR,8,0,0,0,0,0,11,151,0,0,0,0,0,1.9,15.1,2012
1006,DJ Ware,TB,RB,16,0,0,0,51,0,14,100,0,0,0,0,0,0.9,15.1,2012
1008,Scott Fujita,CLE,LB,4,0,0,0,0,0,0,0,0,1,0,0,0,3.8,15,2012
1008,Willie Young,DET,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.9,15,2012
1008,DJ Williams,DEN,ILB,7,0,0,0,0,0,0,0,0,0,0,0,0,2.1,15,2012
1008,Mike Jenkins,DAL,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,1.2,15,2012
1008,Byron Maxwell,SEA,CB,9,0,0,0,0,0,0,0,0,0,0,1,1,1.7,15,2012
1008,Charlie Batch,PIT,QB,2,475,1,4,0,0,0,0,0,0,0,0,0,7.5,15,2012
1014,Emmanuel Stephens,CLE,DE,8,0,0,0,0,0,0,0,0,1,0,1,0,1.9,14.9,2012
1015,Shaun Hill,DET,QB,1,172,2,0,-1,0,0,0,0,0,0,0,0,14.8,14.78,2012
1016,Deion Branch,NE,WR,10,0,0,0,0,0,16,145,0,0,0,0,0,1.4,14.5,2012
1016,Ashlee Palmer,DET,OLB,16,0,0,0,0,0,0,0,0,0,0,1,0,0.9,14.5,2012
1016,Isaiah Trufant,NYJ,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,1.6,14.5,2012
1016,Edgar Jones,KC,OLB,16,0,0,0,0,0,0,0,0,0,0,0,2,0.9,14.5,2012
1020,Matthew Mulligan,LAR,TE,16,0,0,0,0,0,8,84,1,0,0,0,0,0.9,14.4,2012
1021,Erik Lorig,TB,FB,16,0,0,0,0,0,12,83,1,0,0,0,0,0.9,14.3,2012
1022,Danny Gorrer,TB,CB,6,0,0,0,0,0,0,0,0,0,1,0,0,2.3,14,2012
1022,Bill Bentley,DET,CB,4,0,0,0,0,0,0,0,0,0,0,0,0,3.5,14,2012
1022,Baron Batch,PIT,RB,12,0,0,0,49,1,4,31,0,0,0,0,0,1.2,14,2012
1022,Perrish Cox,SF,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,0.9,14,2012
