Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
765,Vinny Curry,TB,DL,12,0,0,0,0,0,0,0,0,2.5,0,0,0,3.1,36.7,2018
766,Michael Pierce,BAL,NT,14,0,0,0,0,0,0,0,0,0,0,0,1,2.6,36.5,2018
766,Montae Nicholson,WAS,SS,14,0,0,0,0,0,0,0,0,0,0,0,0,2.6,36.5,2018
766,Shareece Wright,HOU,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3,36.5,2018
766,Clinton McDonald,LV,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,2.4,36.5,2018
770,Taco Charlton,DAL,DE,11,0,0,0,0,0,0,0,0,1,0,0,1,3.3,36.3,2018
770,DaeSean Hamilton,DEN,WR,14,0,0,0,0,0,30,243,2,0,0,0,0,2.6,36.3,2018
772,Laquon Treadwell,MIN,WR,15,0,0,0,0,0,35,302,1,0,0,0,0,2.4,36.2,2018
773,Caleb Sturgis,LAC,K,6,0,0,0,0,0,0,0,0,0,0,0,0,6,36,2018
773,Abry Jones,JAX,NT,15,0,0,0,0,0,0,0,0,1,0,0,0,2.4,36,2018
773,Ken Crawley,NO,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,3.6,36,2018
773,Jordan Richards,ATL,SS,15,0,0,0,0,0,0,0,0,0,0,0,0,2.4,36,2018
773,Malcolm Smith,SF,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,3,36,2018
773,Mike Mitchell,IND,SS,8,0,0,0,0,0,0,0,0,0,1,2,0,4.5,36,2018
779,Jayron Kearse,MIN,S,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.2,35.8,2018
780,Rex Burkhead,NE,RB,8,0,0,0,186,0,14,131,1,0,0,0,0,4.5,35.7,2018
780,Jake Martin,SEA,DE,16,0,0,0,0,0,0,0,0,3,0,2,1,2.2,35.7,2018
782,Domata Peko Sr.,DEN,NT,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.2,35.65,2018
783,Ted Ginn Jr.,NO,WR,5,0,0,0,26,0,17,209,2,0,0,0,0,7.1,35.5,2018
783,Quinton Dunbar,WAS,CB,7,0,0,0,0,0,0,0,0,0,2,0,0,5.1,35.5,2018
785,Ricky Jean-Francois,DET,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2.2,35.4,2018
786,Brandon Williams,BAL,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.2,35.3,2018
787,Rhett Ellison,NYG,TE,14,0,0,0,0,0,25,272,1,0,0,1,0,2.5,35.2,2018
788,Al-Quadin Muhammad,IND,DE,15,0,0,0,0,0,0,0,0,0,0,0,1,2.3,35,2018
788,Dorian O'Daniel,KC,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,2.2,35,2018
788,George Odum,IND,S,16,0,0,0,0,0,0,0,0,0,1,0,0,2.2,35,2018
788,Reggie Nelson,LV,FS,11,0,0,0,0,0,0,0,0,0,2,0,0,3.2,35,2018
788,Grant Haley,NYG,DB,10,0,0,0,0,0,0,0,0,0,0,0,0,3.5,35,2018
788,Daniel Sorensen,KC,S,7,0,0,0,0,0,0,0,0,0,1,0,1,5,35,2018
794,Keke Coutee,HOU,WR,6,0,0,0,0,0,28,287,1,0,0,0,0,5.8,34.7,2018
795,Pierre Garcon,SF,WR,8,0,0,0,0,0,24,286,1,0,0,0,0,4.3,34.6,2018
796,Jack Doyle,IND,TE,6,0,0,0,0,0,26,245,2,0,0,0,0,5.8,34.5,2018
796,Aqib Talib,LAR,CB,8,0,0,0,0,0,0,0,0,0,1,1,1,4.3,34.5,2018
796,Marqui Christian,LAR,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,2.2,34.5,2018
796,Isaiah McKenzie,BUF,WR,8,0,0,0,66,2,18,179,0,0,0,0,0,4.3,34.5,2018
800,Malcolm Brown,LAR,RB,12,0,0,0,212,0,5,52,1,0,0,0,0,2.9,34.4,2018
800,Demetrius Harris,KC,TE,15,0,0,0,0,0,12,164,3,0,0,0,0,2.3,34.4,2018
802,Chris Smith,CLE,DL,16,0,0,0,0,0,0,0,0,1,0,1,0,2.1,34.3,2018
803,Adrian Clayborn,NE,DE,14,0,0,0,0,0,0,0,0,2.5,0,0,0,2.4,34.15,2018
804,Derrick Morgan,TEN,OLB,13,0,0,0,0,0,0,0,0,0.5,0,0,1,2.6,34,2018
804,Christian Covington,HOU,DL,12,0,0,0,0,0,0,0,0,3.5,0,0,0,2.8,34,2018
806,Jason Croom,BUF,TE,15,0,0,0,0,1,22,259,1,0,0,0,0,2.3,33.9,2018
807,Zach Kerr,DEN,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.1,33.7,2018
808,Morgan Burnett,PIT,SS,11,0,0,0,0,0,0,0,0,0,0,0,0,3,33.5,2018
808,Brandon Marshall,DEN,ILB,11,0,0,0,0,0,0,0,0,0,0,0,0,3,33.5,2018
808,Malcom Brown,NE,DT,15,0,0,0,0,0,0,0,0,0,0,0,1,2.2,33.5,2018
811,Ryan Switzer,PIT,WR,16,0,0,0,21,0,36,253,1,0,0,0,0,2.1,33.4,2018
812,Equanimeous St. Brown,GB,WR,12,0,0,0,5,0,21,328,0,0,0,0,0,2.8,33.3,2018
813,Angelo Blackson,HOU,DL,16,0,0,0,0,0,0,0,0,1,0,0,1,2.1,33.2,2018
813,Ed Dickson,SEA,TE,10,0,0,0,9,0,12,143,3,0,0,0,0,3.3,33.2,2018
815,Blaine Gabbert,TEN,QB,8,626,4,4,0,0,0,0,0,0,0,0,0,4.1,33.04,2018
816,Earl Thomas III,SEA,FS,4,0,0,0,0,0,0,0,0,0,3,0,0,8.2,33,2018
816,Torrey Smith,CAR,WR,11,0,0,0,0,0,17,190,2,0,0,0,0,3,33,2018
816,Tyeler Davison,NO,DT,14,0,0,0,0,0,0,0,0,2,0,1,0,2.4,33,2018
816,Reuben Foster,WAS,ILB,6,0,0,0,0,0,0,0,0,0,0,0,0,5.5,33,2018
816,Matthew McCrane,PIT,K,5,0,0,0,0,0,0,0,0,0,0,0,0,6.6,33,2018
821,Keith Kirkwood,NO,WR,8,0,0,0,0,0,13,209,2,0,0,0,0,4.1,32.9,2018
822,Wes Horton,CAR,DE,16,0,0,0,0,0,0,0,0,1.5,0,1,0,2.1,32.85,2018
823,Josh Mauro,NYG,DE,12,0,0,0,0,0,0,0,0,1,0,0,0,2.7,32.7,2018
824,Raheem Mostert,SF,RB,9,0,0,0,261,1,6,25,0,0,0,0,0,3.6,32.6,2018
824,Vincent Taylor,MIA,DT,8,0,0,0,0,0,0,0,0,2,0,0,0,4.1,32.6,2018
826,Aaron Colvin,HOU,CB,10,0,0,0,0,0,0,0,0,0,0,0,2,3.2,32.5,2018
826,Marcell Harris,SF,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,4.1,32.5,2018
828,Jeff Wilson Jr.,SF,RB,6,0,0,0,266,0,12,98,0,0,0,0,0,5.4,32.4,2018
829,Levine Toilolo,DET,TE,16,0,0,0,0,0,21,263,1,0,0,0,0,2,32.3,2018
830,Jordan Willis,CIN,DL,16,0,0,0,0,0,0,0,0,1,0,0,1,2,32.2,2018
831,Kurt Coleman,NO,FS,16,0,0,0,0,0,0,0,0,0,0,1,0,2,32,2018
831,Quincy Wilson,IND,DB,13,0,0,0,0,0,0,0,0,0,1,0,1,2.5,32,2018
831,Cameron Sutton,PIT,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,2.1,32,2018
834,Trenton Cannon,NYJ,RB,16,0,0,0,113,1,17,144,0,0,0,0,0,2,31.7,2018
835,Sean Lee,DAL,OLB,7,0,0,0,0,0,0,0,0,0.5,0,0,1,4.5,31.5,2018
835,Tavon Austin,DAL,WR,7,0,0,0,55,0,8,140,2,0,0,0,0,4.5,31.5,2018
835,Isaiah Oliver,ATL,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,2.2,31.5,2018
838,Maurice Harris,WAS,WR,12,0,0,0,10,0,28,304,0,0,0,0,0,2.6,31.4,2018
839,Jermaine Whitehead,CLE,SS,14,0,0,0,0,0,0,0,0,1,0,0,0,2.2,31.1,2018
840,Deadrin Senat,ATL,DL,15,0,0,0,0,0,0,0,0,0,0,1,0,2.1,31,2018
840,Matt LaCosse,DEN,TE,15,0,0,0,0,0,24,250,1,0,0,0,0,2.1,31,2018
840,Eddie Yarbrough,BUF,DE,15,0,0,0,0,0,0,0,0,0,0,0,0,2.1,31,2018
840,Javien Elliott,TB,CB,15,0,0,0,0,0,0,0,0,0,1,0,0,2.1,31,2018
840,TJ Jones,DET,WR,15,0,0,0,0,0,19,190,2,0,0,0,0,2.1,31,2018
840,Charvarius Ward,KC,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,2.4,31,2018
846,James Develin,NE,FB,16,0,0,0,8,4,12,61,0,0,0,1,0,1.9,30.9,2018
847,Russell Shepard,NYG,WR,12,0,0,0,0,0,10,188,2,0,0,0,0,2.6,30.8,2018
848,Taysom Hill,NO,QB,16,64,0,1,196,2,3,4,0,0,0,0,0,1.9,30.56,2018
849,Ryan Griffin,HOU,TE,14,0,0,0,0,0,24,305,0,0,0,0,0,2.2,30.5,2018
849,Wayne Gallman,NYG,RB,15,0,0,0,176,1,14,89,0,0,0,0,0,2,30.5,2018
851,Mychal Kendricks,SEA,OLB,4,0,0,0,0,0,0,0,0,2,0,0,0,7.6,30.4,2018
852,Eli Harold,DET,OLB,13,0,0,0,0,0,0,0,0,4,0,0,0,2.3,30.3,2018
853,Geoff Swaim,DAL,TE,9,0,0,0,0,0,26,242,1,0,0,0,0,3.4,30.2,2018
854,Daniel Ross,DAL,DT,13,0,0,0,0,0,0,0,0,1,0,1,1,2.3,30.1,2018
855,Phil Dawson,ARI,K,10,0,0,0,0,0,0,0,0,0,0,0,0,3,30,2018
856,Zach Moore,ARI,DE,16,0,0,0,0,0,0,0,0,3.5,0,0,0,1.9,29.9,2018
857,Darren Fells,CLE,TE,16,0,0,0,0,0,11,117,3,0,0,0,0,1.9,29.7,2018
857,Mario Edwards Jr.,NYG,DE,15,0,0,0,0,0,0,0,0,2,0,1,0,2,29.7,2018
857,Chase Daniel,CHI,QB,5,515,3,2,3,0,1,8,0,0,0,0,0,5.9,29.7,2018
860,Ziggy Ansah,DET,DE,7,0,0,0,0,0,0,0,0,4,0,0,0,4.2,29.6,2018
861,Brennan Scarlett,HOU,LB,12,0,0,0,0,0,0,0,0,0,1,1,1,2.5,29.5,2018
861,Trent Taylor,SF,WR,14,0,0,0,0,0,26,215,1,0,0,0,0,2.1,29.5,2018
861,Torry McTyer,MIA,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,2,29.5,2018
864,Corey Liuget,LAC,DT,6,0,0,0,0,0,0,0,0,1.5,0,0,1,4.9,29.45,2018
865,Mark Nzeocha,SF,OLB,16,0,0,0,0,0,0,0,0,1,0,1,0,1.8,29.3,2018
866,Sam Shields,LAR,CB,15,0,0,0,0,0,1,12,0,0,1,0,0,1.9,29.2,2018
867,Haloti Ngata,PHI,DT,13,0,0,0,0,0,0,0,0,1,0,1,0,2.2,29,2018
867,Brooks Reed,ATL,OLB,16,0,0,0,0,0,0,0,0,1,0,1,0,1.8,29,2018
867,Nate Hairston,IND,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,2.2,29,2018
867,Vontaze Burfict,CIN,ILB,7,0,0,0,0,0,0,0,0,0,0,0,0,4.1,29,2018
871,Travis Benjamin,LAC,WR,12,0,0,0,41,0,12,186,1,0,0,0,0,2.4,28.7,2018
871,Shamar Stephen,SEA,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,1.9,28.7,2018
871,Josh Harvey-Clemons,WAS,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,1.8,28.7,2018
871,Kalen Ballage,MIA,RB,12,0,0,0,191,1,9,56,0,0,0,0,0,2.4,28.7,2018
875,Bruce Ellington,DET,WR,7,0,0,0,2,0,31,224,1,0,0,0,0,4.1,28.6,2018
875,Tyquan Lewis,IND,DE,8,0,0,0,0,0,0,0,0,2,0,0,0,3.6,28.6,2018
877,Luke Stocker,TEN,TE,16,0,0,0,0,0,15,165,2,0,0,0,0,1.8,28.5,2018
877,Anthony Firkser,TEN,TE,10,0,0,0,0,0,19,225,1,0,0,0,0,2.8,28.5,2018
879,John Franklin-Myers,LAR,DL,11,0,0,0,0,0,0,0,0,2,0,1,1,2.6,28.4,2018
880,Trevor Williams,LAC,CB,9,0,0,0,0,0,0,0,0,0,1,0,0,3.1,28,2018
880,Doug Middleton,NYJ,SS,7,0,0,0,0,0,0,0,0,0,0,0,0,4,28,2018
880,Michael Roberts,DET,TE,8,0,0,0,0,0,9,100,3,0,0,0,0,3.5,28,2018
880,P.J. Hall,LV,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,2,28,2018
884,James Washington,PIT,WR,14,0,0,0,0,0,16,217,1,0,0,0,0,2,27.7,2018
885,Marcus Murphy,BUF,RB,11,0,0,0,250,0,11,26,0,0,0,0,1,2.5,27.6,2018
885,Will Dissly,SEA,TE,4,0,0,0,0,0,8,156,2,0,0,0,0,6.9,27.6,2018
887,Earl Mitchell,SF,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,2,27.5,2018
887,Tramaine Brock Sr.,DEN,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,2.3,27.5,2018
887,Jarrod Wilson,JAX,FS,16,0,0,0,0,0,0,0,0,0,0,1,0,1.7,27.5,2018
887,Lano Hill,SEA,SS,13,0,0,0,0,0,0,0,0,0,0,0,1,2.1,27.5,2018
887,Leon Hall,LV,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,3.4,27.5,2018
887,Mike Ford,DET,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,3.9,27.5,2018
893,Brent Urban,BAL,DE,16,0,0,0,0,0,0,0,0,0.5,0,0,0,1.7,27.35,2018
894,Chris Moore,BAL,WR,16,0,0,0,17,0,19,196,1,0,0,0,0,1.7,27.3,2018
895,Colt McCoy,WAS,QB,3,372,3,3,63,0,0,0,0,0,0,0,0,9.1,27.18,2018
896,Sidney Jones IV,PHI,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,3,27,2018
896,Virgil Green,LAC,TE,16,0,0,0,0,0,19,210,1,0,0,0,0,1.7,27,2018
896,Deshazor Everett,WAS,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,1.7,27,2018
896,Tanner Vallejo,CLE,ILB,13,0,0,0,0,0,0,0,0,0,0,1,0,2.1,27,2018
896,Derrick Nnadi,KC,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.7,27,2018
896,Trent Sherfield,ARI,WR,13,0,0,0,0,0,19,210,1,0,0,0,0,2.1,27,2018
896,Giorgio Tavecchio,ATL,K,3,0,0,0,0,0,0,0,0,0,0,0,0,9,27,2018
903,Martavis Bryant,LV,WR,8,0,0,0,23,0,19,266,0,0,0,0,0,3.4,26.9,2018
904,Efe Obada,CAR,DE,10,0,0,0,0,0,0,0,0,2,1,0,0,2.7,26.8,2018
905,Erik Swoope,NO,TE,7,0,0,0,0,0,8,87,3,0,0,0,0,3.8,26.7,2018
906,Kyle Allen,CAR,QB,2,266,2,0,19,1,0,0,0,0,0,0,0,13.3,26.54,2018
907,Colin Jones,CAR,FS,16,0,0,0,0,0,0,0,0,0,1,0,1,1.7,26.5,2018
907,Tarvarius Moore,SF,S,16,0,0,0,0,0,0,0,0,0,0,1,0,1.7,26.5,2018
907,Fadol Brown,GB,DE,12,0,0,0,0,0,0,0,0,0,0,0,0,2.2,26.5,2018
907,Cre'Von LeBlanc,PHI,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,2.4,26.5,2018
911,Brandon Bolden,MIA,RB,16,0,0,0,91,2,3,13,1,0,0,0,0,1.6,26.4,2018
912,Kavon Frazier,DAL,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,1.6,26.1,2018
912,Chris Wormley,BAL,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,1.6,26.1,2018
912,Sean Chandler,NYG,S,16,0,0,0,0,0,0,0,0,1,0,0,1,1.6,26.1,2018
915,Mike Daniels,GB,DT,10,0,0,0,0,0,0,0,0,2,0,0,0,2.6,26,2018
915,Teez Tabor,DET,SS,12,0,0,0,0,0,0,0,0,0,0,0,0,2.2,26,2018
917,Bennie Fowler,NYG,WR,10,0,0,0,0,0,16,199,1,0,0,0,0,2.6,25.9,2018
918,Brandon Dunn,HOU,DL,14,0,0,0,0,0,0,0,0,0,0,1,0,1.8,25.5,2018
918,Matthias Farley,IND,S,5,0,0,0,0,0,0,0,0,0,1,1,0,5.1,25.5,2018
918,Darius Phillips,CIN,CB,15,0,0,0,0,0,0,0,0,0,0,1,0,1.7,25.5,2018
918,Brandon LaFell,LV,WR,6,0,0,0,0,0,12,135,2,0,0,0,0,4.2,25.5,2018
918,Kendrick Lewis,TEN,SS,13,0,0,0,0,0,0,0,0,0,0,0,0,2,25.5,2018
923,Justin Hardy,ATL,WR,16,0,0,0,0,0,14,133,2,0,0,0,0,1.6,25.3,2018
923,Lee Smith,LV,TE,16,0,0,0,0,0,10,73,3,0,0,0,0,1.6,25.3,2018
923,Mo Alie-Cox,IND,TE,9,0,0,0,0,0,7,133,2,0,0,0,0,2.8,25.3,2018
926,Andrew Sendejo,MIN,FS,5,0,0,0,0,0,0,0,0,0,0,0,0,5,25,2018
926,Cody Latimer,NYG,WR,6,0,0,0,0,0,11,190,1,0,0,0,0,4.2,25,2018
928,Rod Smith,DAL,RB,16,0,0,0,127,1,9,60,0,0,0,0,0,1.5,24.7,2018
929,Pernell McPhee,WAS,OLB,13,0,0,0,0,0,0,0,0,0,0,0,1,1.9,24.5,2018
929,Josh Hill,NO,TE,16,0,0,0,0,0,16,185,1,0,0,0,0,1.5,24.5,2018
929,Artie Burns,PIT,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,1.5,24.5,2018
929,Mike Pennel Jr.,NYJ,DL,16,0,0,0,0,0,0,0,0,0,0,0,0,1.5,24.5,2018
929,Tracy Walker III,DET,S,16,0,0,0,0,0,0,0,0,0,1,0,0,1.5,24.5,2018
929,Isaac Yiadom,DEN,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,1.9,24.5,2018
929,K.J. Wright,SEA,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,4.9,24.5,2018
929,Tyler Lancaster,GB,NT,8,0,0,0,0,0,0,0,0,0,0,0,0,3.1,24.5,2018
937,Taven Bryan,JAX,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.5,24.4,2018
938,Austin Johnson,TEN,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,1.5,24.1,2018
938,Dane Cruikshank,TEN,DB,11,0,0,0,0,0,1,66,1,0,0,0,0,2.2,24.1,2018
940,Nate Gerry,PHI,LB,13,0,0,0,0,0,0,0,0,0,1,0,0,1.8,24,2018
940,Chad Williams,ARI,WR,10,0,0,0,9,0,17,171,1,0,0,0,0,2.4,24,2018
940,Greg Mabin,SF,CB,13,0,0,0,0,0,0,0,0,0,0,2,1,1.8,24,2018
940,Mike Nugent,LV,K,3,0,0,0,0,0,0,0,0,0,0,0,0,8,24,2018
940,Cody Core,CIN,WR,14,0,0,0,0,0,13,160,1,0,0,0,0,1.7,24,2018
940,David Amerson,ARI,CB,6,0,0,0,0,0,0,0,0,0,1,0,0,4,24,2018
946,Tyler Eifert,CIN,TE,4,0,0,0,0,0,15,179,1,0,0,0,0,6,23.9,2018
946,Julian Stanford,BUF,LB,13,0,0,0,0,0,0,0,0,1,0,1,0,1.8,23.9,2018
948,Jeremiah Attaochu,NYJ,OLB,11,0,0,0,0,0,0,0,0,2,0,1,0,2.1,23.5,2018
948,Andre Hal,HOU,FS,8,0,0,0,0,0,0,0,0,0,3,0,0,2.9,23.5,2018
950,Charles Harris,MIA,DL,11,0,0,0,0,0,0,0,0,1,0,0,0,2.1,23.2,2018
950,Montravius Adams,GB,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,1.4,23.2,2018
950,John Simon,NE,DE,11,0,0,0,0,0,0,0,0,2,0,0,0,2.1,23.2,2018
953,Chuck Clark,BAL,S,16,0,0,0,0,0,0,0,0,0,1,0,0,1.4,23,2018
953,Lance Kendricks,GB,TE,16,0,0,0,0,0,19,170,1,0,0,0,0,1.4,23,2018
955,Vernon Butler,CAR,DT,14,0,0,0,0,0,0,0,0,0.5,0,0,1,1.6,22.9,2018
955,Ryan Anderson,WAS,OLB,13,0,0,0,0,0,0,0,0,2,0,0,0,1.8,22.9,2018
957,Rayshawn Jenkins,LAC,S,15,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5,22.85,2018
958,Sheldon Day,SF,DT,12,0,0,0,0,0,0,0,0,2,0,0,0,1.9,22.8,2018
959,Jourdan Lewis,DAL,CB,15,0,0,0,12,0,0,0,0,0,1,0,2,1.5,22.7,2018
960,Beau Allen,TB,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,1.6,22.5,2018
960,Jordan Akins,HOU,TE,16,0,0,0,0,0,17,225,0,0,0,0,0,1.4,22.5,2018
960,Zaire Franklin,IND,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,22.5,2018
960,Kevin King,GB,CB,6,0,0,0,0,0,0,0,0,0,1,0,1,3.8,22.5,2018
960,Poona Ford,SEA,DT,11,0,0,0,0,0,0,0,0,0,0,0,0,2,22.5,2018
960,Ryan Lewis,BUF,CB,7,0,0,0,0,0,0,0,0,0,0,2,0,3.2,22.5,2018
966,Hayden Hurst,BAL,TE,12,0,0,0,0,0,13,163,1,0,0,0,0,1.9,22.3,2018
967,Ray-Ray Armstrong,CLE,OLB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22,2018
967,Terrance Smith,KC,ILB,7,0,0,0,0,0,0,0,0,1,0,0,0,3.1,22,2018
969,Dontari Poe,CAR,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.4,21.9,2018
970,Austin Carr,NO,WR,14,0,0,0,0,0,9,97,2,0,0,0,0,1.6,21.7,2018
971,Dymonte Thomas,DEN,FS,9,0,0,0,0,0,0,0,0,1,1,0,1,2.4,21.6,2018
972,Ricardo Allen,ATL,FS,3,0,0,0,0,0,0,0,0,0,1,0,0,7.2,21.5,2018
972,Al Woods,IND,DL,14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,21.5,2018
972,Jamar Taylor,DEN,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,1.5,21.5,2018
972,Jimmie Ward,SF,S,9,0,0,0,0,0,0,0,0,0,0,0,0,2.4,21.5,2018
972,Ibraheim Campbell,GB,SS,8,0,0,0,0,0,0,0,0,0,0,1,0,2.7,21.5,2018
972,Matt Longacre,LAR,OLB,13,0,0,0,0,0,0,0,0,1,0,0,0,1.7,21.5,2018
978,James O'Shaughnessy,JAX,TE,14,0,0,0,0,0,24,214,0,0,0,0,0,1.5,21.4,2018
978,Marcell Ateman,LV,WR,7,0,0,0,0,0,15,154,1,0,0,0,0,3.1,21.4,2018
980,Nick Boyle,BAL,LS,16,0,0,0,0,0,23,213,0,0,0,0,0,1.3,21.3,2018
981,Maxx Williams,BAL,TE,13,0,0,0,8,0,16,143,1,0,0,0,0,1.6,21.1,2018
982,Garrett Celek,SF,TE,15,0,0,0,0,0,5,90,2,0,0,0,0,1.4,21,2018
982,Dan Arnold,NO,TE,10,0,0,0,0,0,12,150,1,0,0,0,0,2.1,21,2018
984,Marvin Hall,ATL,WR,16,0,0,0,0,0,10,149,1,0,0,0,0,1.3,20.9,2018
985,Josh McCown,NYJ,QB,4,539,1,4,32,0,0,0,0,0,0,0,0,5.2,20.76,2018
986,Kemal Ishmael,ATL,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,1.3,20.5,2018
986,Connor Barwin,NYG,OLB,15,0,0,0,0,0,0,0,0,1,0,0,0,1.4,20.5,2018
986,LeShaun Sims,TEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,20.5,2018
986,Kyzir White,LAC,ILB,3,0,0,0,0,0,0,0,0,0,1,0,0,6.8,20.5,2018
986,Jonathan Bullard,CHI,DL,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,20.5,2018
986,Parry Nickerson,NYJ,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,20.5,2018
986,Oren Burks,GB,LB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20.5,2018
993,DeAndre Carter,HOU,WR,14,0,0,0,7,0,22,216,0,0,0,0,0,1.4,20.3,2018
994,Jihad Ward,IND,OLB,6,0,0,0,0,0,0,0,0,3,0,0,0,3.4,20.2,2018
995,Tim Williams,BAL,OLB,7,0,0,0,0,0,0,0,0,2,0,0,0,2.9,20.1,2018
996,Devante Bond,TB,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,1.8,20,2018
997,Josh Bellamy,CHI,WR,16,0,0,0,0,0,14,117,1,0,0,0,0,1.2,19.7,2018
998,Brandon Marshall,NO,WR,7,0,0,0,0,0,11,136,1,0,0,0,0,2.8,19.6,2018
999,Tyson Alualu,PIT,DT,15,0,0,0,0,0,0,0,0,0,0,0,0,1.3,19.5,2018
999,Akeem King,SEA,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,19.5,2018
999,Siran Neal,BUF,CB,16,0,0,0,0,0,0,0,0,1,0,1,0,1.2,19.5,2018
999,Leon Jacobs,JAX,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,1.6,19.5,2018
999,Nick Kwiatkoski,CHI,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,1.2,19.5,2018
999,Nick Nelson,LV,CB,10,0,0,0,0,0,0,0,0,0,0,0,1,2,19.5,2018
1005,William Gholston,TB,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,1.2,19,2018
1005,Adrian Colbert,SF,S,7,0,0,0,0,0,0,0,0,0,0,0,0,2.7,19,2018
1005,Blake Countess,LAR,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,1.2,19,2018
1005,DeShawn Shead,DET,CB,12,0,0,0,0,0,0,0,0,0,0,1,0,1.6,19,2018
1009,Bruce Carter,ATL,ILB,11,0,0,0,0,0,0,0,0,0,0,0,0,1.7,18.5,2018
1009,Jason Cabinda,LV,FB,10,0,0,0,0,0,0,0,0,0,0,0,0,1.8,18.5,2018
1011,Duke Ejiofor,HOU,DL,12,0,0,0,0,0,0,0,0,1,0,0,1,1.5,18.3,2018
1011,Treyvon Hester,PHI,DT,12,0,0,0,0,0,0,0,0,1,0,0,0,1.5,18.3,2018
1013,Mike Gesicki,MIA,TE,16,0,0,0,0,0,22,202,0,0,0,0,0,1.1,18.2,2018
1014,Terrell McClain,ATL,DT,13,0,0,0,0,0,0,0,0,1,0,0,0,1.4,18.1,2018
1014,Caraun Reid,DAL,DT,10,0,0,0,0,0,0,0,0,0.5,0,1,0,1.8,18.1,2018
1016,Jaleel Johnson,MIN,DT,16,0,0,0,0,0,0,0,0,0.5,0,1,0,1.1,18.05,2018
1017,Craig Robertson,NO,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,1.1,18,2018
1017,Chris Banjo,NO,S,16,0,0,0,0,0,0,0,0,0,2,0,0,1.1,18,2018
1017,Rashaan Gaulden,CAR,DB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.2,18,2018
1017,E.J. Gaines,CLE,CB,6,0,0,0,0,0,0,0,0,0,1,0,0,3,18,2018
1017,Michael Floyd,WAS,WR,13,0,0,0,0,0,10,100,1,0,0,0,0,1.4,18,2018
