Rank,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints,Year
507,Avonte Maddox,PHI,CB,12,0,0,0,0,0,0,0,0,1,0,1,0,5.3,63.5,2019
507,Eli Apple,NO,CB,15,0,0,0,0,0,0,0,0,0,0,1,0,4.2,63.5,2019
511,Jalen Ramsey,LAR,CB,12,0,0,0,0,0,0,0,0,0,1,2,0,5.2,63,2019
511,Darius Slay,DET,CB,14,0,0,0,0,0,0,0,0,0,2,0,1,4.5,63,2019
511,Joe Walker,ARI,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.9,63,2019
511,Johnathan Joseph,HOU,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,4.5,63,2019
515,Jimmy Graham,GB,TE,16,0,0,0,0,0,38,447,3,0,0,0,0,3.9,62.7,2019
516,Carl Lawson,CIN,DL,12,0,0,0,0,0,0,0,0,5,0,0,0,5.2,62.1,2019
517,Shaun Dion Hamilton,WAS,LB,16,0,0,0,0,0,0,0,0,1,1,1,1,3.9,62,2019
518,Ryan Kerrigan,WAS,DE,12,0,0,0,0,0,0,0,0,5.5,0,1,0,5.2,61.95,2019
519,Nyheim Hines,IND,RB,16,0,0,0,199,2,44,320,0,0,0,0,0,3.9,61.9,2019
520,Auden Tate,CIN,WR,12,0,0,0,0,0,40,575,1,0,0,0,0,5.1,61.5,2019
521,Taylor Gabriel,CHI,WR,9,0,0,0,20,0,29,353,4,0,0,0,0,6.8,61.3,2019
521,Sam Eguavoen,MIA,LB,16,0,0,0,0,0,0,0,0,3.5,0,0,1,3.8,61.3,2019
523,Gerald McCoy,CAR,DT,16,0,0,0,0,0,0,0,0,5,0,0,0,3.8,61.2,2019
524,Kamalei Correa,TEN,OLB,16,0,0,0,0,0,0,0,0,5,0,0,1,3.8,61.1,2019
525,Mike Hughes,MIN,CB,14,0,0,0,0,0,0,0,0,0,1,2,0,4.4,61,2019
525,Jalen Thompson,ARI,S,12,0,0,0,0,0,0,0,0,0,1,0,1,5.1,61,2019
527,Denico Autry,IND,DL,14,0,0,0,0,0,0,0,0,3.5,0,1,0,4.3,60.55,2019
528,Jamal Perry,MIA,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,4.3,60.5,2019
528,Leonard Williams,NYG,DL,15,0,0,0,0,0,0,0,0,0.5,0,1,0,4,60.5,2019
530,Emmanuel Moseley,SF,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.8,60,2019
531,Linval Joseph,MIN,DT,13,0,0,0,0,0,0,0,0,3,0,1,0,4.6,59.8,2019
531,Geno Atkins,CIN,DT,16,0,0,0,0,0,0,0,0,4.5,0,0,0,3.7,59.8,2019
533,Tramon Williams,GB,CB,16,0,0,0,0,0,0,0,0,0,2,1,2,3.7,59.5,2019
533,Andrew Sendejo,MIN,FS,15,0,0,0,0,0,0,0,0,1,3,0,0,4,59.5,2019
533,Jonathan Jones,NE,DB,15,0,0,0,0,0,0,0,0,0,0,2,0,4,59.5,2019
536,Donald Payne,JAX,ILB,9,0,0,0,0,0,0,0,0,1,0,0,1,6.6,59.4,2019
537,Leonard Floyd,CHI,DE,16,0,0,0,0,0,0,0,0,3,0,0,0,3.7,59.3,2019
537,Vita Vea,TB,DL,16,0,0,0,0,0,1,1,1,2.5,0,0,0,3.7,59.3,2019
539,Benson Mayowa,LV,DE,15,0,0,0,0,0,0,0,0,7,0,3,0,3.9,59.15,2019
540,Gareon Conley,HOU,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,4.2,59,2019
540,Trayvon Mullen,LV,CB,16,0,0,0,0,0,0,0,0,0,1,0,0,3.7,59,2019
542,Preston Williams,MIA,WR,8,0,0,0,0,0,32,428,3,0,0,0,0,7.4,58.8,2019
543,Johnathan Hankins,LV,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.7,58.75,2019
544,Raekwon McMillan,MIA,LB,13,0,0,0,0,0,0,0,0,0,0,0,0,4.5,58.5,2019
544,Tramaine Brock Sr.,TEN,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,4.2,58.5,2019
544,J.C. Jackson,NE,CB,16,0,0,0,0,0,0,0,0,0,5,0,0,3.7,58.5,2019
544,Karl Joseph,LV,S,9,0,0,0,0,0,0,0,0,0,1,0,1,6.5,58.5,2019
548,Alexander Mattison,MIN,RB,13,0,0,0,462,1,10,82,0,0,0,0,0,4.5,58.4,2019
549,Taron Johnson,BUF,CB,12,0,0,0,0,0,0,0,0,1,0,1,0,4.8,58.2,2019
550,Marquez Valdes-Scantling,GB,WR,16,0,0,0,9,0,26,452,2,0,0,0,0,3.6,58.1,2019
550,Daron Payne,WAS,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.9,58.1,2019
552,Adam Butler,NE,DT,16,0,0,0,0,0,0,0,0,6,0,0,0,3.6,58.05,2019
553,Rayshawn Jenkins,LAC,S,16,0,0,0,0,0,0,0,0,0,3,0,0,3.6,58,2019
553,Michael Badgley,LAC,K,8,0,0,0,0,0,0,0,0,0,0,0,0,7.2,58,2019
555,Chase Winovich,NE,DE,16,0,0,0,0,0,0,0,0,5.5,0,0,0,3.6,57.75,2019
556,A'Shawn Robinson,DET,DL,13,0,0,0,0,0,0,0,0,1.5,0,1,2,4.4,57.6,2019
557,Buster Skrine,CHI,CB,16,0,0,0,0,0,0,0,0,0,0,2,0,3.6,57.5,2019
558,Jaylen Samuels,PIT,RB,14,35,0,1,175,1,47,305,1,0,0,0,0,4.1,57.4,2019
559,Brian Hill,ATL,RB,12,0,0,0,323,2,10,69,1,0,0,0,1,4.8,57.2,2019
559,Jaquiski Tartt,SF,S,12,0,0,0,0,0,0,0,0,0.5,0,1,2,4.8,57.2,2019
561,Malcolm Brown,LAR,RB,14,0,0,0,255,5,2,16,0,0,0,0,0,4.1,57.1,2019
561,Jeff Driskel,DET,QB,3,685,4,4,151,1,1,6,0,0,0,0,0,19,57.1,2019
563,Donte Jackson,CAR,CB,13,0,0,0,0,0,0,0,0,0,3,0,1,4.4,57,2019
564,Tajae Sharpe,TEN,WR,15,0,0,0,0,0,25,329,4,0,0,0,0,3.8,56.9,2019
565,Troy Hill,LAR,CB,14,0,0,0,0,0,0,0,0,1,2,0,0,4,56.7,2019
566,Christian Jones,DET,OLB,13,0,0,0,0,0,0,0,0,2,0,0,1,4.4,56.6,2019
567,Dexter Lawrence II,NYG,DL,16,0,0,0,0,0,0,0,0,2.5,0,1,0,3.5,56.3,2019
568,Nick Folk,NE,K,7,0,0,0,0,0,0,0,0,0,0,0,0,8,56,2019
569,Ted Ginn Jr.,NO,WR,16,0,0,0,18,0,30,421,2,0,0,0,0,3.5,55.9,2019
570,Steve McLendon,NYJ,NT,16,0,0,0,0,0,0,0,0,2.5,0,0,1,3.5,55.8,2019
571,Eric Ebron,IND,TE,11,0,0,0,0,0,31,375,3,0,0,0,0,5,55.5,2019
571,Andrew Adams,TB,SS,14,0,0,0,0,0,0,0,0,0,1,1,0,4,55.5,2019
573,Mike Edwards,TB,S,15,0,0,0,0,0,0,0,0,1,0,0,1,3.7,55.4,2019
574,Cameron Brate,TB,TE,16,0,0,0,0,0,36,311,4,0,0,0,0,3.4,55.1,2019
575,Quinton Dunbar,WAS,CB,11,0,0,0,0,0,0,0,0,0,4,0,0,5,55,2019
575,Nelson Agholor,PHI,WR,11,0,0,0,7,0,39,363,3,0,0,0,0,5,55,2019
575,Quandre Diggs,SEA,FS,10,0,0,0,0,0,0,0,0,0,3,0,1,5.5,55,2019
575,Josh Bynes,BAL,ILB,12,0,0,0,0,0,0,0,0,1,2,0,0,4.6,55,2019
579,Benny Snell Jr.,PIT,RB,13,0,0,0,426,2,3,23,0,0,0,0,0,4.2,54.9,2019
580,Keelan Cole Sr.,JAX,WR,16,0,0,0,6,0,24,361,3,0,0,0,0,3.4,54.7,2019
581,Takk McKinley,ATL,DE,14,0,0,0,0,0,0,0,0,3.5,0,0,0,3.9,54.5,2019
581,Blake Jarwin,DAL,TE,16,0,0,0,0,0,31,365,3,0,0,0,0,3.4,54.5,2019
583,Eli Manning,NYG,QB,4,1042,6,5,7,0,0,0,0,0,0,0,0,13.6,54.38,2019
584,David Blough,DET,QB,5,984,4,6,31,0,1,19,1,0,0,0,0,10.9,54.36,2019
585,Malik Hooker,IND,S,13,0,0,0,0,0,0,0,0,0,2,0,1,4.2,54,2019
586,Vinny Curry,PHI,DL,16,0,0,0,0,0,0,0,0,5,0,0,0,3.4,53.9,2019
586,Juston Burris,CLE,S,13,0,0,0,0,0,0,0,0,1,2,1,0,4.1,53.9,2019
588,Jordan Akins,HOU,TE,16,0,0,0,0,0,36,418,2,0,0,0,0,3.4,53.8,2019
589,Ronald Darby,PHI,CB,11,0,0,0,0,0,0,0,0,0,2,0,0,4.9,53.5,2019
589,Maurice Canady,NYJ,CB,13,0,0,0,0,0,0,0,0,0,1,1,0,4.1,53.5,2019
591,Tre'Quan Smith,NO,WR,11,0,0,0,0,0,18,234,5,0,0,0,0,4.9,53.4,2019
592,Alex Erickson,CIN,WR,16,26,0,0,33,0,43,529,0,0,0,0,0,3.3,53.24,2019
593,Tyeler Davison,ATL,DT,16,0,0,0,0,0,0,0,0,1,0,0,1,3.3,53.2,2019
594,Foyesade Oluokun,ATL,LB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.3,53,2019
594,Fabian Moreau,WAS,CB,12,0,0,0,0,0,0,0,0,0,3,0,0,4.4,53,2019
594,Miami Dolphins,MIA,DST,16,0,0,0,0,0,0,0,0,23,13,9,3,3.3,53,2019
597,Jacob Hollister,SEA,TE,11,0,0,0,0,0,41,349,3,0,0,0,0,4.8,52.9,2019
598,Brandon Copeland,NYJ,LB,12,0,0,0,0,0,0,0,0,1.5,0,1,0,4.4,52.85,2019
599,Darrel Williams,KC,RB,10,0,0,0,141,3,15,167,1,0,0,0,0,5.3,52.8,2019
599,Gerald Everett,LAR,TE,13,0,0,0,0,0,37,408,2,0,0,0,0,4.1,52.8,2019
599,Damon Harrison,DET,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,3.5,52.8,2019
602,Josh Norman,WAS,CB,12,0,0,0,0,0,0,0,0,1,1,1,0,4.4,52.5,2019
602,Clayton Geathers,IND,SS,15,0,0,0,0,0,0,0,0,0,1,0,0,3.5,52.5,2019
604,Al-Quadin Muhammad,IND,DE,16,0,0,0,0,0,0,0,0,3,0,1,0,3.3,52.4,2019
605,Leon Jacobs,JAX,OLB,14,0,0,0,0,0,0,0,0,2,0,0,1,3.7,52.3,2019
606,Jerry Hughes,BUF,DE,16,0,0,0,0,0,0,0,0,4.5,0,0,1,3.3,52.25,2019
607,Morgan Burnett,CLE,SS,8,0,0,0,0,0,0,0,0,2,1,0,0,6.5,51.9,2019
607,Olivier Vernon,CLE,DE,10,0,0,0,0,0,0,0,0,3.5,0,1,0,5.2,51.9,2019
607,William Gholston,TB,DL,16,0,0,0,0,0,0,0,0,1.5,0,0,0,3.2,51.9,2019
610,Jaylon Ferguson,BAL,OLB,14,0,0,0,0,0,0,0,0,2.5,0,0,1,3.7,51.8,2019
610,Rodney Gunter,ARI,DT,13,0,0,0,0,0,0,0,0,3,0,0,0,4,51.8,2019
612,Dawson Knox,BUF,TE,15,0,0,0,9,0,28,388,2,0,0,0,0,3.4,51.7,2019
613,Allen Hurns,MIA,WR,14,0,0,0,0,0,32,416,2,0,0,0,0,3.7,51.6,2019
613,Chris Thompson,WAS,RB,11,0,0,0,138,0,42,378,0,0,0,0,0,4.7,51.6,2019
615,Sebastian Joseph-Day,LAR,DL,16,0,0,0,0,0,0,0,0,2,0,0,0,3.2,51.5,2019
616,Devlin Hodges,PIT,QB,8,1063,5,8,68,0,0,0,0,0,0,0,0,6.4,51.32,2019
617,P.J. Williams,NO,CB,14,0,0,0,0,0,0,0,0,1,1,0,0,3.6,51.1,2019
618,Troy Reeder,LAR,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,3.2,51,2019
618,Quinton Jefferson,SEA,DL,14,0,0,0,0,0,0,0,0,3.5,0,0,1,3.6,51,2019
618,Lamarcus Joyner,LV,S,14,0,0,0,0,0,0,0,0,0,0,0,0,3.6,51,2019
621,Malcolm Butler,TEN,CB,9,0,0,0,0,0,0,0,0,0,2,0,0,5.7,50.95,2019
622,Will Dissly,SEA,TE,6,0,0,0,7,0,23,262,4,0,0,0,0,8.5,50.9,2019
623,Jabaal Sheard,IND,DE,13,0,0,0,0,0,0,0,0,4.5,0,0,0,3.9,50.6,2019
624,Nickell Robey-Coleman,LAR,CB,16,0,0,0,0,0,0,0,0,0,0,2,0,3.2,50.5,2019
624,Tarell Basham,NYJ,DE,16,0,0,0,0,0,0,0,0,2,1,0,1,3.2,50.5,2019
624,Arthur Maulet,NYJ,CB,10,0,0,0,0,0,0,0,0,0,1,0,1,5,50.5,2019
624,Marcell Harris,SF,LB,13,0,0,0,0,0,0,0,0,0,0,3,1,3.9,50.5,2019
628,Mackensie Alexander,MIN,CB,13,0,0,0,0,0,0,0,0,0.5,1,0,1,3.9,50.45,2019
629,Derrius Guice,WAS,RB,5,0,0,0,245,2,7,79,1,0,0,0,0,10.1,50.4,2019
629,Darian Thompson,DAL,SS,14,0,0,0,0,0,0,0,0,1.5,0,0,1,3.6,50.4,2019
631,Uchenna Nwosu,LAC,LB,16,0,0,0,0,0,0,0,0,2,0,1,0,3.1,50.3,2019
632,Kendall Fuller,KC,CB,11,0,0,0,0,0,0,0,0,1,0,0,0,4.6,50.2,2019
633,Cassius Marsh,ARI,DE,16,0,0,0,0,0,0,0,0,2.5,0,0,0,3.1,50.1,2019
634,Michael Davis,LAC,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,4.2,50,2019
635,Maurice Hurst II,LV,DT,16,0,0,0,0,0,0,0,0,3.5,1,0,2,3.1,49.95,2019
636,Dee Ford,SF,DE,11,0,0,0,0,0,0,0,0,6.5,0,2,0,4.5,49.9,2019
636,O.J. Howard,TB,TE,14,0,0,0,0,0,34,459,1,0,0,0,0,3.6,49.9,2019
638,Roy Robertson-Harris,CHI,DL,15,0,0,0,0,0,0,0,0,2.5,0,0,0,3.3,49.85,2019
639,Alex Okafor,KC,DE,10,0,0,0,0,0,0,0,0,5,0,1,0,5,49.8,2019
639,Russell Gage,ATL,WR,16,0,0,0,12,0,49,446,1,0,0,0,0,3.1,49.8,2019
639,J.D. McKissic,DET,RB,16,0,0,0,205,0,34,233,1,0,0,0,0,3.1,49.8,2019
642,Taven Bryan,JAX,DT,16,0,0,0,0,0,0,0,0,2,0,1,0,3.1,49.6,2019
643,Adam Humphries,TEN,WR,12,0,0,0,1,0,37,374,2,0,0,0,0,4.1,49.5,2019
643,Patrick Chung,NE,FS,13,0,0,0,0,0,0,0,0,0,0,0,0,3.8,49.5,2019
643,Jahleel Addae,HOU,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,3.1,49.5,2019
646,Taco Charlton,MIA,DE,10,0,0,0,0,0,0,0,0,5,0,2,0,4.9,49.4,2019
647,Demaryius Thomas,NYJ,WR,11,0,0,0,0,0,36,433,1,0,0,0,0,4.5,49.3,2019
648,Derrick Nnadi,KC,DT,16,0,0,0,0,0,0,0,0,1,1,1,0,3.1,49.1,2019
649,Adoree' Jackson,TEN,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,4.5,49,2019
650,T.J. Hockenson,DET,TE,12,0,0,0,0,0,32,367,2,0,0,0,0,4.1,48.7,2019
651,Dean Lowry,GB,DL,16,0,0,0,0,0,0,0,0,0,1,0,1,3,48.5,2019
651,Ben Niemann,KC,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,3,48.5,2019
651,Kyle Phillips,NYJ,DE,15,0,0,0,0,0,0,0,0,1.5,0,0,0,3.2,48.5,2019
651,Julian Love,NYG,S,15,0,0,0,0,0,0,0,0,0,1,1,0,3.2,48.5,2019
651,David Onyemata,NO,DT,15,0,0,0,0,0,0,0,0,3,0,0,0,3.2,48.5,2019
651,Mike Purcell,DEN,DL,13,0,0,0,0,0,0,0,0,0,0,0,0,3.7,48.5,2019
657,Josh Sweat,PHI,DE,16,0,0,0,0,0,0,0,0,4,0,0,0,3,48.2,2019
657,Maliek Collins,DAL,DT,16,0,0,0,0,0,0,0,0,4,0,0,1,3,48.2,2019
659,Bisi Johnson,MIN,WR,16,0,0,0,6,0,31,294,3,0,0,0,0,3,48,2019
659,Preston Brown,JAX,OLB,10,0,0,0,0,0,0,0,0,0,0,1,1,4.8,48,2019
661,Ziggy Ansah,SEA,DE,11,0,0,0,0,0,0,0,0,2.5,0,2,2,4.3,47.8,2019
662,Corey Peters,ARI,DT,16,0,0,0,0,0,0,0,0,2.5,0,0,0,3,47.75,2019
663,John Johnson III,LAR,DB,6,0,0,0,0,0,0,0,0,0,2,0,0,7.9,47.5,2019
664,Reggie Ragland,KC,LB,14,0,0,0,0,0,0,0,0,2,0,0,1,3.4,47.4,2019
664,Foster Moreau,LV,TE,13,0,0,0,0,0,21,174,5,0,0,0,0,3.6,47.4,2019
666,Grant Haley,NYG,DB,15,0,0,0,0,0,0,0,0,1,0,0,0,3.1,47.1,2019
667,Mike Boone,MIN,RB,16,0,0,0,273,3,3,17,0,0,0,0,0,2.9,47,2019
667,Jermaine Whitehead,CLE,SS,8,0,0,0,0,0,0,0,0,0,1,1,0,5.9,47,2019
667,Greedy Williams,CLE,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3.9,47,2019
667,Jordan Wilkins,IND,RB,14,0,0,0,307,2,7,43,0,0,0,0,0,3.4,47,2019
667,Byron Jones,DAL,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,3.1,47,2019
672,Hayden Hurst,BAL,TE,16,0,0,0,0,0,30,349,2,0,0,0,0,2.9,46.9,2019
673,Jalen Richard,LV,RB,16,0,0,0,145,0,36,323,0,0,0,0,0,2.9,46.8,2019
674,Josh Gordon,SEA,WR,11,0,0,1,1,0,27,426,1,0,0,0,0,4.2,46.7,2019
675,Albert Wilson,MIA,WR,13,20,0,0,45,0,43,351,1,0,0,0,0,3.6,46.4,2019
676,Michael Thomas,NYG,S,16,0,0,0,0,0,0,0,0,0,0,0,0,2.9,46,2019
676,Oshane Ximines,NYG,OLB,16,0,0,0,0,0,0,0,0,4.5,0,0,0,2.9,46,2019
676,D.J. Swearinger,NO,FS,9,0,0,0,0,0,0,0,0,0,0,0,0,5.1,46,2019
676,Kai Forbath,DAL,K,4,0,0,0,0,0,0,0,0,0,0,0,0,11.5,46,2019
680,Blake Cashman,NYJ,LB,7,0,0,0,0,0,0,0,0,0.5,0,0,1,6.6,45.9,2019
681,Tyson Alualu,PIT,DT,16,0,0,0,0,0,0,0,0,1,0,1,0,2.9,45.8,2019
682,Chad Thomas,CLE,DE,16,0,0,0,0,0,0,0,0,4,0,0,1,2.9,45.7,2019
683,Kendall Sheffield,ATL,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,2.8,45.5,2019
683,Wesley Woodyard,TEN,ILB,15,0,0,0,0,0,0,0,0,1,0,1,0,3,45.5,2019
683,Jalen Mills,PHI,DB,9,0,0,0,0,0,0,0,0,0,1,0,0,5.1,45.5,2019
683,Vance McDonald,PIT,TE,14,0,0,0,2,0,38,273,3,0,0,0,0,3.2,45.5,2019
687,Dawuane Smoot,JAX,OLB,16,0,0,0,0,0,0,0,0,6,0,0,1,2.8,45.45,2019
688,Rasheem Green,SEA,DE,16,0,0,0,0,0,0,0,0,4,0,3,1,2.8,45.4,2019
689,Patrick Laird,MIA,RB,15,0,0,0,168,1,23,204,0,0,0,0,0,3,45.2,2019
690,Stephen Weatherly,MIN,DE,16,0,0,0,0,0,0,0,0,2.5,0,1,0,2.8,45.1,2019
691,Matt Bryant,ATL,K,7,0,0,0,0,0,0,0,0,0,0,0,0,6.4,45,2019
691,Ahkello Witherspoon,SF,DB,10,0,0,0,0,0,0,0,0,0,1,0,0,4.5,45,2019
693,Ricky Seals-Jones,CLE,TE,14,0,0,0,0,0,14,229,4,0,0,0,0,3.2,44.9,2019
693,Trey Hendrickson,NO,DE,13,0,0,0,0,0,0,0,0,4.5,0,1,0,3.5,44.9,2019
695,Austin Calitro,JAX,ILB,13,0,0,0,0,0,0,0,0,1,0,0,0,3.4,44.8,2019
695,Kaden Smith,NYG,TE,9,0,0,0,0,0,31,268,3,0,0,0,0,5,44.8,2019
697,Will Harris,DET,CB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.8,44.6,2019
698,B.W. Webb,CIN,CB,15,0,0,0,0,0,0,0,0,0,1,0,0,3,44.5,2019
698,Jason McCourty,NE,CB,12,0,0,0,0,0,0,0,0,0,1,0,0,3.7,44.5,2019
698,Lonnie Johnson Jr.,HOU,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3.7,44.5,2019
701,Adrian Clayborn,ATL,DE,15,0,0,0,0,0,0,0,0,4,0,2,0,3,44.3,2019
702,Deatrich Wise Jr.,NE,DL,14,0,0,0,0,0,0,0,0,2,0,1,0,3.2,44.2,2019
703,Nick Boyle,BAL,LS,16,0,0,0,0,0,31,321,2,0,0,0,0,2.8,44.1,2019
703,Quinnen Williams,NYJ,DL,13,0,0,0,0,0,0,0,0,2.5,0,0,1,3.4,44.1,2019
705,Rasul Douglas,PHI,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.8,44,2019
705,Casey Hayward,LAC,CB,16,0,0,0,0,0,0,0,0,0,2,0,0,2.8,44,2019
707,Kwon Alexander,SF,LB,8,0,0,0,0,0,0,0,0,0.5,1,1,0,5.5,43.95,2019
708,Jeff Wilson Jr.,SF,RB,10,0,0,0,105,4,3,34,1,0,0,0,0,4.4,43.9,2019
709,George Odum,IND,S,16,0,0,0,0,0,0,0,0,0,0,2,1,2.7,43.8,2019
710,Jimmy Smith,BAL,CB,9,0,0,0,0,0,0,0,0,1,1,0,0,4.8,43.3,2019
710,Malcom Brown,NO,DT,16,0,0,0,0,0,0,0,0,2,0,0,1,2.7,43.3,2019
712,Will Parks,DEN,S,14,0,0,0,0,0,0,0,0,1,1,1,0,3.1,43.2,2019
713,Irv Smith Jr.,MIN,TE,16,0,0,0,0,0,36,311,2,0,0,0,0,2.7,43.1,2019
714,Roderic Teamer,LAC,S,7,0,0,0,0,0,0,0,0,1,1,0,0,6.1,43,2019
715,Dre Kirkpatrick,CIN,CB,6,0,0,0,0,0,0,0,0,1,0,0,1,7.2,42.9,2019
716,Stephon Tuitt,PIT,DE,6,0,0,0,0,0,0,0,0,3.5,0,0,0,7.1,42.65,2019
717,David Moore,SEA,WR,14,0,0,0,25,0,17,301,2,0,0,0,0,3,42.6,2019
718,Jimmy Moreland,WAS,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,3,42.5,2019
718,Jamel Dean,TB,CB,13,0,0,0,0,0,0,0,0,0,2,0,0,3.3,42.5,2019
718,Isaac Yiadom,DEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.7,42.5,2019
718,Josey Jewell,DEN,ILB,15,0,0,0,0,0,0,0,0,1.5,0,0,2,2.8,42.5,2019
722,Matt Moore,KC,QB,6,659,4,0,-1,0,0,0,0,0,0,0,0,7,42.26,2019
723,Bo Scarbrough,DET,RB,6,0,0,0,377,1,1,5,0,0,0,0,0,7,42.2,2019
724,Kevin Pierre-Louis,CHI,ILB,14,0,0,0,0,0,0,0,0,0,1,0,0,3,42,2019
724,Cody Latimer,NYG,WR,15,0,0,0,0,0,24,300,2,0,0,0,0,2.8,42,2019
726,Grover Stewart,IND,DT,16,0,0,0,0,0,0,0,0,3,0,0,0,2.6,41.9,2019
726,Brandon Bolden,NE,RB,15,0,0,0,68,3,9,111,1,0,0,1,0,2.8,41.9,2019
726,Elandon Roberts,NE,LB,16,0,0,0,0,0,1,38,1,1,0,0,0,2.6,41.9,2019
729,L.J. Fort,BAL,OLB,16,0,0,0,0,0,0,0,0,2,0,0,0,2.6,41.7,2019
730,Justice Hill,BAL,RB,16,0,0,0,225,2,8,70,0,0,0,0,0,2.6,41.5,2019
730,Chandon Sullivan,GB,CB,12,0,0,0,0,0,0,0,0,0,1,1,0,3.5,41.5,2019
732,Jaleel Johnson,MIN,DT,16,0,0,0,0,0,0,0,0,3.5,0,0,0,2.6,41.45,2019
733,Geronimo Allison,GB,WR,16,0,0,0,7,0,34,287,2,0,0,0,0,2.6,41.4,2019
733,Javien Elliott,CAR,CB,16,0,0,0,0,0,0,0,0,0.5,1,0,0,2.6,41.4,2019
735,Dion Lewis,TEN,RB,16,0,0,0,209,0,25,164,1,0,0,0,0,2.6,41.3,2019
736,Malik Reed,DEN,LB,15,0,0,0,0,0,0,0,0,2,0,0,1,2.7,41.1,2019
737,Quincy Williams,JAX,LB,11,0,0,0,0,0,0,0,0,0,0,0,0,3.7,41,2019
737,Jalen Reeves-Maybin,DET,OLB,16,0,0,0,0,0,0,0,0,0,0,1,1,2.6,41,2019
737,Ja'Whaun Bentley,NE,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.6,41,2019
740,Jeremiah Attaochu,DEN,OLB,12,0,0,0,0,0,0,0,0,3.5,0,0,1,3.4,40.95,2019
741,Josh Reynolds,LAR,WR,16,0,0,0,23,0,21,326,1,0,0,0,0,2.6,40.9,2019
742,Poona Ford,SEA,DT,15,0,0,0,0,0,0,0,0,0.5,0,0,1,2.7,40.75,2019
743,Dontari Poe,CAR,DT,11,0,0,0,0,0,0,0,0,4,0,0,0,3.7,40.65,2019
744,Josh Hill,NO,TE,16,0,0,0,0,0,25,226,3,0,0,0,0,2.5,40.6,2019
745,Kemal Ishmael,ATL,SS,14,0,0,0,0,0,0,0,0,0,0,1,0,2.9,40.5,2019
746,Dare Ogunbowale,TB,RB,16,0,0,0,17,2,35,286,0,0,0,0,0,2.5,40.3,2019
747,Kevin Johnson,BUF,CB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.5,40.2,2019
748,Darqueze Dennard,CIN,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,4.4,40,2019
749,Damiere Byrd,ARI,WR,11,0,0,0,0,0,32,359,1,0,0,0,0,3.6,39.9,2019
750,Pernell McPhee,BAL,OLB,7,0,0,0,0,0,0,0,0,3,0,0,0,5.7,39.8,2019
750,Jarran Reed,SEA,NT,10,0,0,0,0,0,0,0,0,2.5,0,1,0,4,39.8,2019
750,Romeo Okwara,DET,DL,14,0,0,0,0,0,0,0,0,1.5,0,1,0,2.8,39.8,2019
753,Marcus Johnson,IND,WR,8,0,0,0,0,0,17,277,2,0,0,0,0,5,39.7,2019
753,Ronald Blair,SF,DE,9,0,0,0,0,0,0,0,0,3,0,0,1,4.4,39.7,2019
755,Chris Wormley,BAL,DL,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.4,39.2,2019
756,Seth Roberts,BAL,WR,16,0,0,0,0,0,21,271,2,0,0,0,0,2.4,39.1,2019
757,DaQuan Jones,TEN,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.4,39,2019
757,Brandon Facyson,LAC,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.4,39,2019
759,Andrew Billings,CIN,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.4,38.8,2019
760,Siran Neal,BUF,CB,15,0,0,0,0,0,0,0,0,0,0,1,0,2.6,38.5,2019
760,William Jackson,CIN,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,2.8,38.5,2019
762,Giovani Bernard,CIN,RB,16,0,0,0,170,0,30,234,0,0,0,0,0,2.4,38.4,2019
762,DeMarcus Walker,DEN,DE,10,0,0,0,0,0,0,0,0,4,0,0,0,3.8,38.4,2019
